onset	duration	trial_type	cueID	imageryID	stimID	accuracy	vividness
0	32	-1	0	0	0	0	0
32	6	-2	1596	0	0	0	0
38	12	2	0	1596	0	0	0
50	2	-3	0	0	0	0	0
52	10	3	0	0	1596	0	0
62	2	-4	0	0	0	0	0
64	6	-5	0	0	0	3	4
70	2	-6	0	0	0	0	0
72	5	-2	360	0	0	0	0
77	12	2	0	360	0	0	0
89	2	-3	0	0	0	0	0
91	10	3	0	0	360	0	0
101	2	-4	0	0	0	0	0
103	6	-5	0	0	0	3	4
109	2	-6	0	0	0	0	0
111	7	-2	571	0	0	0	0
118	12	2	0	571	0	0	0
130	2	-3	0	0	0	0	0
132	10	3	0	0	571	0	0
142	2	-4	0	0	0	0	0
144	6	-5	0	0	0	3	4
150	2	-6	0	0	0	0	0
152	7	-2	499	0	0	0	0
159	12	2	0	499	0	0	0
171	2	-3	0	0	0	0	0
173	10	3	0	0	499	0	0
183	2	-4	0	0	0	0	0
185	6	-5	0	0	0	3	3
191	2	-6	0	0	0	0	0
193	6	-2	1331	0	0	0	0
199	23	2	0	1331	0	0	0
222	2	-3	0	0	0	0	0
224	21	3	0	0	1331	0	0
245	2	-4	0	0	0	0	0
247	6	-5	0	0	0	2	3
253	2	-6	0	0	0	0	0
255	7	-2	139	0	0	0	0
262	12	2	0	139	0	0	0
274	2	-3	0	0	0	0	0
276	10	3	0	0	139	0	0
286	2	-4	0	0	0	0	0
288	6	-5	0	0	0	2	2
294	2	-6	0	0	0	0	0
296	5	-2	1240	0	0	0	0
301	12	2	0	1240	0	0	0
313	2	-3	0	0	0	0	0
315	10	3	0	0	1240	0	0
325	2	-4	0	0	0	0	0
327	6	-5	0	0	0	3	3
333	2	-6	0	0	0	0	0
335	8	-2	219	0	0	0	0
343	12	2	0	219	0	0	0
355	2	-3	0	0	0	0	0
357	10	3	0	0	219	0	0
367	2	-4	0	0	0	0	0
369	6	-5	0	0	0	3	2
375	2	-6	0	0	0	0	0
377	8	-2	546	0	0	0	0
385	12	2	0	546	0	0	0
397	2	-3	0	0	0	0	0
399	10	3	0	0	546	0	0
409	2	-4	0	0	0	0	0
411	6	-5	0	0	0	3	3
417	2	-6	0	0	0	0	0
419	4	-2	1936	0	0	0	0
423	12	2	0	1936	0	0	0
435	2	-3	0	0	0	0	0
437	10	3	0	0	1936	0	0
447	2	-4	0	0	0	0	0
449	6	-5	0	0	0	4	4
455	2	-6	0	0	0	0	0
457	8	-2	1172	0	0	0	0
465	18	2	0	1172	0	0	0
483	2	-3	0	0	0	0	0
485	16	3	0	0	1172	0	0
501	2	-4	0	0	0	0	0
503	6	-5	0	0	0	4	4
509	2	-6	0	0	0	0	0
511	8	-2	1642	0	0	0	0
519	12	2	0	1642	0	0	0
531	2	-3	0	0	0	0	0
533	10	3	0	0	1642	0	0
543	2	-4	0	0	0	0	0
545	6	-5	0	0	0	3	3
551	2	-6	0	0	0	0	0
553	8	-7	0	0	0	0	0
