onset	duration	trial_type	cueID	imageryID	stimID	accuracy	vividness
0	32	-1	0	0	0	0	0
32	3	-2	35	0	0	0	0
35	12	2	0	35	0	0	0
47	2	-3	0	0	0	0	0
49	10	3	0	0	35	0	0
59	2	-4	0	0	0	0	0
61	6	-5	0	0	0	3	3
67	2	-6	0	0	0	0	0
69	4	-2	1112	0	0	0	0
73	14	2	0	1112	0	0	0
87	2	-3	0	0	0	0	0
89	12	3	0	0	1112	0	0
101	2	-4	0	0	0	0	0
103	6	-5	0	0	0	3	2
109	2	-6	0	0	0	0	0
111	5	-2	2129	0	0	0	0
116	12	2	0	2129	0	0	0
128	2	-3	0	0	0	0	0
130	10	3	0	0	2129	0	0
140	2	-4	0	0	0	0	0
142	6	-5	0	0	0	3	3
148	2	-6	0	0	0	0	0
150	6	-2	189	0	0	0	0
156	12	2	0	189	0	0	0
168	2	-3	0	0	0	0	0
170	10	3	0	0	189	0	0
180	2	-4	0	0	0	0	0
182	6	-5	0	0	0	3	3
188	2	-6	0	0	0	0	0
190	9	-2	201	0	0	0	0
199	12	2	0	201	0	0	0
211	2	-3	0	0	0	0	0
213	10	3	0	0	201	0	0
223	2	-4	0	0	0	0	0
225	6	-5	0	0	0	3	2
231	2	-6	0	0	0	0	0
233	4	-2	555	0	0	0	0
237	12	2	0	555	0	0	0
249	2	-3	0	0	0	0	0
251	10	3	0	0	555	0	0
261	2	-4	0	0	0	0	0
263	6	-5	0	0	0	3	2
269	2	-6	0	0	0	0	0
271	3	-2	1056	0	0	0	0
274	12	2	0	1056	0	0	0
286	2	-3	0	0	0	0	0
288	10	3	0	0	1056	0	0
298	2	-4	0	0	0	0	0
300	6	-5	0	0	0	4	3
306	2	-6	0	0	0	0	0
308	3	-2	1602	0	0	0	0
311	12	2	0	1602	0	0	0
323	2	-3	0	0	0	0	0
325	10	3	0	0	1602	0	0
335	2	-4	0	0	0	0	0
337	6	-5	0	0	0	2	2
343	2	-6	0	0	0	0	0
345	5	-2	1824	0	0	0	0
350	12	2	0	1824	0	0	0
362	2	-3	0	0	0	0	0
364	10	3	0	0	1824	0	0
374	2	-4	0	0	0	0	0
376	6	-5	0	0	0	2	3
382	2	-6	0	0	0	0	0
384	3	-2	519	0	0	0	0
387	12	2	0	519	0	0	0
399	2	-3	0	0	0	0	0
401	10	3	0	0	519	0	0
411	2	-4	0	0	0	0	0
413	6	-5	0	0	0	4	3
419	2	-6	0	0	0	0	0
421	5	-2	104	0	0	0	0
426	12	2	0	104	0	0	0
438	2	-3	0	0	0	0	0
440	10	3	0	0	104	0	0
450	2	-4	0	0	0	0	0
452	6	-5	0	0	0	4	3
458	2	-6	0	0	0	0	0
460	5	-2	1810	0	0	0	0
465	12	2	0	1810	0	0	0
477	2	-3	0	0	0	0	0
479	10	3	0	0	1810	0	0
489	2	-4	0	0	0	0	0
491	6	-5	0	0	0	2	2
497	2	-6	0	0	0	0	0
499	8	-7	0	0	0	0	0
