onset	duration	trial_type	cueID	imageryID	stimID	accuracy	vividness
0	32	-1	0	0	0	0	0
32	6	-2	1207	0	0	0	0
38	12	2	0	1207	0	0	0
50	2	-3	0	0	0	0	0
52	10	3	0	0	1207	0	0
62	2	-4	0	0	0	0	0
64	6	-5	0	0	0	4	3
70	2	-6	0	0	0	0	0
72	5	-2	1	0	0	0	0
77	12	2	0	1	0	0	0
89	2	-3	0	0	0	0	0
91	10	3	0	0	1	0	0
101	2	-4	0	0	0	0	0
103	6	-5	0	0	0	4	3
109	2	-6	0	0	0	0	0
111	5	-2	1321	0	0	0	0
116	12	2	0	1321	0	0	0
128	2	-3	0	0	0	0	0
130	10	3	0	0	1321	0	0
140	2	-4	0	0	0	0	0
142	6	-5	0	0	0	2	2
148	2	-6	0	0	0	0	0
150	5	-2	166	0	0	0	0
155	12	2	0	166	0	0	0
167	2	-3	0	0	0	0	0
169	10	3	0	0	166	0	0
179	2	-4	0	0	0	0	0
181	6	-5	0	0	0	3	3
187	2	-6	0	0	0	0	0
189	4	-2	715	0	0	0	0
193	12	2	0	715	0	0	0
205	2	-3	0	0	0	0	0
207	10	3	0	0	715	0	0
217	2	-4	0	0	0	0	0
219	6	-5	0	0	0	4	4
225	2	-6	0	0	0	0	0
227	2	-2	92	0	0	0	0
229	12	2	0	92	0	0	0
241	2	-3	0	0	0	0	0
243	10	3	0	0	92	0	0
253	2	-4	0	0	0	0	0
255	6	-5	0	0	0	3	2
261	2	-6	0	0	0	0	0
263	4	-2	1408	0	0	0	0
267	12	2	0	1408	0	0	0
279	2	-3	0	0	0	0	0
281	10	3	0	0	1408	0	0
291	2	-4	0	0	0	0	0
293	6	-5	0	0	0	3	2
299	2	-6	0	0	0	0	0
301	5	-2	2150	0	0	0	0
306	12	2	0	2150	0	0	0
318	2	-3	0	0	0	0	0
320	10	3	0	0	2150	0	0
330	2	-4	0	0	0	0	0
332	6	-5	0	0	0	3	3
338	2	-6	0	0	0	0	0
340	7	-2	1059	0	0	0	0
347	12	2	0	1059	0	0	0
359	2	-3	0	0	0	0	0
361	10	3	0	0	1059	0	0
371	2	-4	0	0	0	0	0
373	6	-5	0	0	0	4	4
379	2	-6	0	0	0	0	0
381	5	-2	208	0	0	0	0
386	12	2	0	208	0	0	0
398	2	-3	0	0	0	0	0
400	10	3	0	0	208	0	0
410	2	-4	0	0	0	0	0
412	6	-5	0	0	0	3	3
418	2	-6	0	0	0	0	0
420	3	-2	2117	0	0	0	0
423	12	2	0	2117	0	0	0
435	2	-3	0	0	0	0	0
437	10	3	0	0	2117	0	0
447	2	-4	0	0	0	0	0
449	6	-5	0	0	0	3	3
455	2	-6	0	0	0	0	0
457	5	-2	1764	0	0	0	0
462	12	2	0	1764	0	0	0
474	2	-3	0	0	0	0	0
476	10	3	0	0	1764	0	0
486	2	-4	0	0	0	0	0
488	6	-5	0	0	0	5	4
494	2	-6	0	0	0	0	0
496	8	-7	0	0	0	0	0
