onset	duration	trial_type	stimID	stimLabel	evalScore01	evalScore02	evalScore03	evalScore04	evalScore05	evalStim01	evalStim02	evalStim03	evalStim04	evalStim05	evalSent01	evalSent02	evalSent03	evalSent04	evalSent05
0	32	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	10	2	2150	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44	10	2	751	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56	10	2	1602	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
68	10	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80	10	2	583	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92	10	2	1936	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104	46	3	0	68	4	4	4	3	3	1936	1936	1936	1936	1936	6	9	15	19	11
150	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
152	10	2	715	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
162	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
164	10	2	335	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
174	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
176	10	2	571	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
186	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
188	10	2	1881	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
198	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
200	10	2	555	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
212	10	2	360	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
222	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
224	10	2	1056	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
234	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
236	10	2	1059	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
246	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
248	10	2	1688	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
258	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	10	2	219	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
270	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
272	10	2	1295	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
282	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284	10	2	104	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
294	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
296	10	2	1279	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
306	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
308	10	2	1048	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
318	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
320	48	3	0	35	4	3	4	4	3	1048	1048	1048	1048	1048	10	9	20	14	17
368	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
370	10	2	1207	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
380	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
382	10	2	160	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
392	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
394	10	2	92	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
404	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
406	10	2	1764	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
416	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
418	46	3	0	62	4	0	3	5	4	1764	71	1764	1764	1764	11	4	15	14	13
464	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
466	12	2	1112	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
478	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
480	10	2	71	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
