onset	duration	trial_type	cueID	imageryID	stimID	accuracy	vividness
0	32	-1	0	0	0	0	0
32	11	-2	35	0	0	0	0
43	12	2	0	35	0	0	0
55	2	-3	0	0	0	0	0
57	10	3	0	0	35	0	0
67	2	-4	0	0	0	0	0
69	6	-5	0	0	0	3	2
75	2	-6	0	0	0	0	0
77	11	-2	1112	0	0	0	0
88	14	2	0	1112	0	0	0
102	2	-3	0	0	0	0	0
104	12	3	0	0	1112	0	0
116	2	-4	0	0	0	0	0
118	6	-5	0	0	0	3	3
124	2	-6	0	0	0	0	0
126	10	-2	2129	0	0	0	0
136	12	2	0	2129	0	0	0
148	2	-3	0	0	0	0	0
150	10	3	0	0	2129	0	0
160	2	-4	0	0	0	0	0
162	6	-5	0	0	0	1	2
168	2	-6	0	0	0	0	0
170	10	-2	189	0	0	0	0
180	12	2	0	189	0	0	0
192	2	-3	0	0	0	0	0
194	10	3	0	0	189	0	0
204	2	-4	0	0	0	0	0
206	6	-5	0	0	0	3	2
212	2	-6	0	0	0	0	0
214	7	-2	201	0	0	0	0
221	12	2	0	201	0	0	0
233	2	-3	0	0	0	0	0
235	10	3	0	0	201	0	0
245	2	-4	0	0	0	0	0
247	6	-5	0	0	0	3	3
253	2	-6	0	0	0	0	0
255	10	-2	555	0	0	0	0
265	12	2	0	555	0	0	0
277	2	-3	0	0	0	0	0
279	10	3	0	0	555	0	0
289	2	-4	0	0	0	0	0
291	6	-5	0	0	0	2	2
297	2	-6	0	0	0	0	0
299	9	-2	1056	0	0	0	0
308	12	2	0	1056	0	0	0
320	2	-3	0	0	0	0	0
322	10	3	0	0	1056	0	0
332	2	-4	0	0	0	0	0
334	6	-5	0	0	0	2	2
340	2	-6	0	0	0	0	0
342	8	-2	1602	0	0	0	0
350	12	2	0	1602	0	0	0
362	2	-3	0	0	0	0	0
364	10	3	0	0	1602	0	0
374	2	-4	0	0	0	0	0
376	6	-5	0	0	0	2	3
382	2	-6	0	0	0	0	0
384	8	-2	1824	0	0	0	0
392	12	2	0	1824	0	0	0
404	2	-3	0	0	0	0	0
406	10	3	0	0	1824	0	0
416	2	-4	0	0	0	0	0
418	6	-5	0	0	0	2	2
424	2	-6	0	0	0	0	0
426	9	-2	519	0	0	0	0
435	12	2	0	519	0	0	0
447	2	-3	0	0	0	0	0
449	10	3	0	0	519	0	0
459	2	-4	0	0	0	0	0
461	6	-5	0	0	0	3	2
467	2	-6	0	0	0	0	0
469	8	-2	104	0	0	0	0
477	12	2	0	104	0	0	0
489	2	-3	0	0	0	0	0
491	10	3	0	0	104	0	0
501	2	-4	0	0	0	0	0
503	6	-5	0	0	0	3	3
509	2	-6	0	0	0	0	0
511	5	-2	1810	0	0	0	0
516	12	2	0	1810	0	0	0
528	2	-3	0	0	0	0	0
530	10	3	0	0	1810	0	0
540	2	-4	0	0	0	0	0
542	6	-5	0	0	0	1	2
548	2	-6	0	0	0	0	0
550	8	-7	0	0	0	0	0
