onset	duration	trial_type	cueID	imageryID	stimID	accuracy	vividness
0	32	-1	0	0	0	0	0
32	12	-2	1331	0	0	0	0
44	23	2	0	1331	0	0	0
67	2	-3	0	0	0	0	0
69	21	3	0	0	1331	0	0
90	2	-4	0	0	0	0	0
92	6	-5	0	0	0	2	1
98	2	-6	0	0	0	0	0
100	3	-2	211	0	0	0	0
103	12	2	0	211	0	0	0
115	2	-3	0	0	0	0	0
117	10	3	0	0	211	0	0
127	2	-4	0	0	0	0	0
129	6	-5	0	0	0	3	3
135	2	-6	0	0	0	0	0
137	3	-2	1024	0	0	0	0
140	12	2	0	1024	0	0	0
152	2	-3	0	0	0	0	0
154	10	3	0	0	1024	0	0
164	2	-4	0	0	0	0	0
166	6	-5	0	0	0	4	4
172	2	-6	0	0	0	0	0
174	4	-2	1093	0	0	0	0
178	12	2	0	1093	0	0	0
190	2	-3	0	0	0	0	0
192	10	3	0	0	1093	0	0
202	2	-4	0	0	0	0	0
204	6	-5	0	0	0	3	3
210	2	-6	0	0	0	0	0
212	3	-2	208	0	0	0	0
215	12	2	0	208	0	0	0
227	2	-3	0	0	0	0	0
229	10	3	0	0	208	0	0
239	2	-4	0	0	0	0	0
241	6	-5	0	0	0	4	2
247	2	-6	0	0	0	0	0
249	3	-2	189	0	0	0	0
252	12	2	0	189	0	0	0
264	2	-3	0	0	0	0	0
266	10	3	0	0	189	0	0
276	2	-4	0	0	0	0	0
278	6	-5	0	0	0	3	4
284	2	-6	0	0	0	0	0
286	3	-2	1295	0	0	0	0
289	12	2	0	1295	0	0	0
301	2	-3	0	0	0	0	0
303	10	3	0	0	1295	0	0
313	2	-4	0	0	0	0	0
315	6	-5	0	0	0	3	3
321	2	-6	0	0	0	0	0
323	3	-2	1048	0	0	0	0
326	12	2	0	1048	0	0	0
338	2	-3	0	0	0	0	0
340	10	3	0	0	1048	0	0
350	2	-4	0	0	0	0	0
352	6	-5	0	0	0	2	2
358	2	-6	0	0	0	0	0
360	3	-2	2150	0	0	0	0
363	12	2	0	2150	0	0	0
375	2	-3	0	0	0	0	0
377	10	3	0	0	2150	0	0
387	2	-4	0	0	0	0	0
389	6	-5	0	0	0	3	3
395	2	-6	0	0	0	0	0
397	3	-2	1810	0	0	0	0
400	12	2	0	1810	0	0	0
412	2	-3	0	0	0	0	0
414	10	3	0	0	1810	0	0
424	2	-4	0	0	0	0	0
426	6	-5	0	0	0	3	2
432	2	-6	0	0	0	0	0
434	4	-2	1642	0	0	0	0
438	12	2	0	1642	0	0	0
450	2	-3	0	0	0	0	0
452	10	3	0	0	1642	0	0
462	2	-4	0	0	0	0	0
464	6	-5	0	0	0	3	3
470	2	-6	0	0	0	0	0
472	3	-2	1936	0	0	0	0
475	12	2	0	1936	0	0	0
487	2	-3	0	0	0	0	0
489	10	3	0	0	1936	0	0
499	2	-4	0	0	0	0	0
501	6	-5	0	0	0	5	5
507	2	-6	0	0	0	0	0
509	8	-7	0	0	0	0	0
