onset	duration	trial_type	stimID	stimLabel	evalScore01	evalScore02	evalScore03	evalScore04	evalScore05	evalStim01	evalStim02	evalStim03	evalStim04	evalStim05	evalSent01	evalSent02	evalSent03	evalSent04	evalSent05
0	32	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	10	2	1310	1308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44	10	2	88	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56	10	2	1260	1258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
68	16	2	1723	1719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
86	10	2	1554	1551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
96	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
98	53	3	0	1551	5	2	2	1	2	1554	1554	1554	1554	1554	12	6	17	2	15
151	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
153	16	2	1007	1005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
169	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
171	10	2	177	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
181	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
183	91	2	879	877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
274	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
276	77	3	0	877	4	2	4	5	4	879	879	879	879	879	10	3	2	16	4
353	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
355	10	2	257	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
365	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
367	10	2	2046	2042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
377	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
379	10	2	1548	1545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
389	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
391	17	2	1747	1743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
408	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
410	10	2	1785	1781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
420	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
422	16	2	1480	1477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
438	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
440	62	3	0	1477	4	3	1	2	3	1480	1480	1480	1480	1480	8	15	6	1	3
502	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
504	10	2	1196	1194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
514	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
516	17	2	1154	1152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
533	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
535	16	2	86	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
551	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
553	10	2	2100	2096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
563	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
565	10	2	1931	1927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
575	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
577	10	2	1547	1544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
587	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
589	10	2	635	635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
599	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
601	10	2	961	959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
611	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
613	10	2	873	871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
623	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
625	10	2	834	834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
635	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
637	10	2	1125	1123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
647	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
649	10	2	1441	1438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
659	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
661	32	2	2005	2001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
693	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
695	34	3	0	2001	0	4	4	5	3	133	2005	2005	2005	2005	17	20	3	11	4
729	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
731	16	2	185	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
747	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
749	10	2	2041	2037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
759	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
761	10	2	1909	1905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
771	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
773	10	2	1071	1069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
783	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
785	10	2	600	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
795	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
797	10	2	1531	1528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
807	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
809	10	2	1214	1212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
819	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
821	10	2	1130	1128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
831	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
833	10	2	186	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
843	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
845	8	-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
