onset	duration	trial_type	cueID	imageryID	stimID	accuracy	vividness
0	32	-1	0	0	0	0	0
32	4	-2	1207	0	0	0	0
36	12	2	0	1207	0	0	0
48	2	-3	0	0	0	0	0
50	12	3	0	0	1207	0	0
62	6	-5	0	0	0	4	3
68	2	-6	0	0	0	0	0
70	4	-2	1	0	0	0	0
74	12	2	0	1	0	0	0
86	2	-3	0	0	0	0	0
88	12	3	0	0	1	0	0
100	6	-5	0	0	0	3	3
106	2	-6	0	0	0	0	0
108	6	-2	1321	0	0	0	0
114	12	2	0	1321	0	0	0
126	2	-3	0	0	0	0	0
128	12	3	0	0	1321	0	0
140	6	-5	0	0	0	3	3
146	2	-6	0	0	0	0	0
148	4	-2	166	0	0	0	0
152	12	2	0	166	0	0	0
164	2	-3	0	0	0	0	0
166	12	3	0	0	166	0	0
178	6	-5	0	0	0	3	3
184	2	-6	0	0	0	0	0
186	5	-2	715	0	0	0	0
191	12	2	0	715	0	0	0
203	2	-3	0	0	0	0	0
205	12	3	0	0	715	0	0
217	6	-5	0	0	0	4	4
223	2	-6	0	0	0	0	0
225	11	-2	92	0	0	0	0
236	12	2	0	92	0	0	0
248	2	-3	0	0	0	0	0
250	12	3	0	0	92	0	0
262	6	-5	0	0	0	3	3
268	2	-6	0	0	0	0	0
270	5	-2	1408	0	0	0	0
275	12	2	0	1408	0	0	0
287	2	-3	0	0	0	0	0
289	12	3	0	0	1408	0	0
301	6	-5	0	0	0	2	3
307	2	-6	0	0	0	0	0
309	9	-2	2150	0	0	0	0
318	12	2	0	2150	0	0	0
330	2	-3	0	0	0	0	0
332	12	3	0	0	2150	0	0
344	6	-5	0	0	0	3	3
350	2	-6	0	0	0	0	0
352	8	-2	1059	0	0	0	0
360	12	2	0	1059	0	0	0
372	2	-3	0	0	0	0	0
374	12	3	0	0	1059	0	0
386	6	-5	0	0	0	2	2
392	2	-6	0	0	0	0	0
394	4	-2	208	0	0	0	0
398	12	2	0	208	0	0	0
410	2	-3	0	0	0	0	0
412	12	3	0	0	208	0	0
424	6	-5	0	0	0	3	2
430	2	-6	0	0	0	0	0
432	4	-2	2117	0	0	0	0
436	12	2	0	2117	0	0	0
448	2	-3	0	0	0	0	0
450	12	3	0	0	2117	0	0
462	6	-5	0	0	0	3	3
468	2	-6	0	0	0	0	0
470	4	-2	1764	0	0	0	0
474	12	2	0	1764	0	0	0
486	2	-3	0	0	0	0	0
488	12	3	0	0	1764	0	0
500	6	-5	0	0	0	3	3
506	2	-6	0	0	0	0	0
508	8	-7	0	0	0	0	0
