onset	duration	trial_type	stimID	stimLabel	evalScore01	evalScore02	evalScore03	evalScore04	evalScore05	evalStim01	evalStim02	evalStim03	evalStim04	evalStim05	evalSent01	evalSent02	evalSent03	evalSent04	evalSent05
0	32	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	12	2	1115	1113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44	12	2	1692	1688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56	12	2	1390	1387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
68	12	2	1512	1509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80	12	2	1482	1479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92	12	2	891	889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104	20	2	1199	1197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124	18	2	1672	1669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
142	14	2	2045	2041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
156	90	3	0	2041	4	5	2	4	5	2045	2045	2045	2045	2045	14	11	18	2	12
246	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
248	12	2	1067	1065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	12	2	1591	1588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
272	12	2	2107	2103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284	43	3	0	2103	4	2	3	3	5	2107	2107	2107	2107	2107	16	8	12	20	14
327	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
329	12	2	2037	2033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
341	14	2	626	626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
355	14	2	1235	1233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
369	12	2	1446	1443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
381	18	2	1635	1632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
399	12	2	1995	1991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
411	12	2	533	533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
423	12	2	1791	1787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
435	12	2	1849	1845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
447	12	2	1599	1596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
459	12	2	114	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
471	12	2	1062	1060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
483	12	2	464	464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
495	42	2	1298	1296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
537	12	2	17	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
549	12	2	1438	1435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
561	12	2	1613	1610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
573	12	2	1445	1442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
585	12	2	174	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
597	12	2	544	544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
609	12	2	1389	1386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
621	12	2	770	770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
633	25	2	1161	1159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
658	12	2	1792	1788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
670	12	2	271	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
682	73	3	0	271	1	2	5	4	5	271	271	271	271	271	20	4	18	5	13
755	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
757	8	-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
