onset	duration	trial_type	stimID	stimLabel	evalScore01	evalScore02	evalScore03	evalScore04	evalScore05	evalStim01	evalStim02	evalStim03	evalStim04	evalStim05	evalSent01	evalSent02	evalSent03	evalSent04	evalSent05
0	32	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	10	2	1120	1118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44	12	2	1223	1221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58	10	2	233	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
68	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70	42	3	0	233	4	4	3	2	3	233	233	233	233	233	1	16	3	9	4
112	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
114	13	2	2012	2008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
129	10	2	350	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
141	10	2	968	966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
151	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
153	10	2	1989	1985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
163	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
165	10	2	782	782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
175	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
177	10	2	599	599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
189	10	2	452	452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
199	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
201	10	2	1371	1368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
211	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
213	10	2	1925	1921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
223	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
225	10	2	638	638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
235	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
237	36	3	0	638	3	4	4	2	3	638	638	638	638	638	4	6	3	11	16
273	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
275	16	2	163	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
291	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
293	10	2	106	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
303	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
305	16	2	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
321	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
323	10	2	1973	1969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
333	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
335	10	2	1616	1613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
345	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
347	39	3	0	1613	3	3	4	3	5	1616	1616	1616	1616	1616	15	9	18	6	14
386	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
388	10	2	2049	2045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
398	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
400	49	3	0	2045	4	4	5	3	3	2049	2049	2049	2049	2049	5	19	1	10	4
449	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
451	10	2	909	907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
461	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
463	10	2	1853	1849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
473	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
475	10	2	1493	1490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
485	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
487	10	2	398	398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
497	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
499	10	2	1451	1448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
509	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
511	10	2	989	987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
521	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
523	16	2	2113	2109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
