onset	duration	trial_type	cueID	imageryID	stimID	accuracy	vividness
0	32	-1	0	0	0	0	0
32	2	-2	1056	0	0	0	0
34	12	2	0	1056	0	0	0
46	2	-3	0	0	0	0	0
48	12	3	0	0	1056	0	0
60	6	-5	0	0	0	3	3
66	2	-6	0	0	0	0	0
68	2	-2	1668	0	0	0	0
70	12	2	0	1668	0	0	0
82	2	-3	0	0	0	0	0
84	12	3	0	0	1668	0	0
96	6	-5	0	0	0	2	3
102	2	-6	0	0	0	0	0
104	2	-2	1683	0	0	0	0
106	12	2	0	1683	0	0	0
118	2	-3	0	0	0	0	0
120	12	3	0	0	1683	0	0
132	6	-5	0	0	0	3	3
138	2	-6	0	0	0	0	0
140	5	-2	571	0	0	0	0
145	12	2	0	571	0	0	0
157	2	-3	0	0	0	0	0
159	12	3	0	0	571	0	0
171	6	-5	0	0	0	3	3
177	2	-6	0	0	0	0	0
179	3	-2	696	0	0	0	0
182	12	2	0	696	0	0	0
194	2	-3	0	0	0	0	0
196	12	3	0	0	696	0	0
208	6	-5	0	0	0	4	4
214	2	-6	0	0	0	0	0
216	3	-2	1240	0	0	0	0
219	12	2	0	1240	0	0	0
231	2	-3	0	0	0	0	0
233	12	3	0	0	1240	0	0
245	6	-5	0	0	0	4	4
251	2	-6	0	0	0	0	0
253	3	-2	301	0	0	0	0
256	12	2	0	301	0	0	0
268	2	-3	0	0	0	0	0
270	12	3	0	0	301	0	0
282	6	-5	0	0	0	3	3
288	2	-6	0	0	0	0	0
290	3	-2	1602	0	0	0	0
293	12	2	0	1602	0	0	0
305	2	-3	0	0	0	0	0
307	12	3	0	0	1602	0	0
319	6	-5	0	0	0	3	3
325	2	-6	0	0	0	0	0
327	4	-2	1321	0	0	0	0
331	12	2	0	1321	0	0	0
343	2	-3	0	0	0	0	0
345	12	3	0	0	1321	0	0
357	6	-5	0	0	0	2	3
363	2	-6	0	0	0	0	0
365	2	-2	1688	0	0	0	0
367	12	2	0	1688	0	0	0
379	2	-3	0	0	0	0	0
381	12	3	0	0	1688	0	0
393	6	-5	0	0	0	3	3
399	2	-6	0	0	0	0	0
401	3	-2	71	0	0	0	0
404	12	2	0	71	0	0	0
416	2	-3	0	0	0	0	0
418	12	3	0	0	71	0	0
430	6	-5	0	0	0	3	3
436	2	-6	0	0	0	0	0
438	2	-2	583	0	0	0	0
440	12	2	0	583	0	0	0
452	2	-3	0	0	0	0	0
454	12	3	0	0	583	0	0
466	6	-5	0	0	0	3	3
472	2	-6	0	0	0	0	0
474	8	-7	0	0	0	0	0
