onset	duration	trial_type	cueID	imageryID	stimID	accuracy	vividness
0	32	-1	0	0	0	0	0
32	7	-2	1594	0	0	0	0
39	12	2	0	1594	0	0	0
51	2	-3	0	0	0	0	0
53	10	3	0	0	1594	0	0
63	2	-4	0	0	0	0	0
65	6	-5	0	0	0	4	4
71	2	-6	0	0	0	0	0
73	10	-2	903	0	0	0	0
83	13	2	0	903	0	0	0
96	2	-3	0	0	0	0	0
98	11	3	0	0	903	0	0
109	2	-4	0	0	0	0	0
111	6	-5	0	0	0	3	2
117	2	-6	0	0	0	0	0
119	5	-2	335	0	0	0	0
124	12	2	0	335	0	0	0
136	2	-3	0	0	0	0	0
138	10	3	0	0	335	0	0
148	2	-4	0	0	0	0	0
150	6	-5	0	0	0	3	3
156	2	-6	0	0	0	0	0
158	5	-2	1833	0	0	0	0
163	12	2	0	1833	0	0	0
175	2	-3	0	0	0	0	0
177	10	3	0	0	1833	0	0
187	2	-4	0	0	0	0	0
189	6	-5	0	0	0	3	4
195	2	-6	0	0	0	0	0
197	8	-2	201	0	0	0	0
205	12	2	0	201	0	0	0
217	2	-3	0	0	0	0	0
219	10	3	0	0	201	0	0
229	2	-4	0	0	0	0	0
231	6	-5	0	0	0	2	2
237	2	-6	0	0	0	0	0
239	6	-2	1279	0	0	0	0
245	12	2	0	1279	0	0	0
257	2	-3	0	0	0	0	0
259	10	3	0	0	1279	0	0
269	2	-4	0	0	0	0	0
271	6	-5	0	0	0	4	3
277	2	-6	0	0	0	0	0
279	3	-2	1668	0	0	0	0
282	12	2	0	1668	0	0	0
294	2	-3	0	0	0	0	0
296	10	3	0	0	1668	0	0
306	2	-4	0	0	0	0	0
308	6	-5	0	0	0	2	1
314	2	-6	0	0	0	0	0
316	5	-2	996	0	0	0	0
321	12	2	0	996	0	0	0
333	2	-3	0	0	0	0	0
335	10	3	0	0	996	0	0
345	2	-4	0	0	0	0	0
347	6	-5	0	0	0	4	3
353	2	-6	0	0	0	0	0
355	5	-2	372	0	0	0	0
360	12	2	0	372	0	0	0
372	2	-3	0	0	0	0	0
374	10	3	0	0	372	0	0
384	2	-4	0	0	0	0	0
386	6	-5	0	0	0	3	2
392	2	-6	0	0	0	0	0
394	5	-2	1172	0	0	0	0
399	18	2	0	1172	0	0	0
417	2	-3	0	0	0	0	0
419	16	3	0	0	1172	0	0
435	2	-4	0	0	0	0	0
437	6	-5	0	0	0	3	4
443	2	-6	0	0	0	0	0
445	4	-2	1207	0	0	0	0
449	12	2	0	1207	0	0	0
461	2	-3	0	0	0	0	0
463	10	3	0	0	1207	0	0
473	2	-4	0	0	0	0	0
475	6	-5	0	0	0	3	4
481	2	-6	0	0	0	0	0
483	4	-2	1024	0	0	0	0
487	12	2	0	1024	0	0	0
499	2	-3	0	0	0	0	0
501	10	3	0	0	1024	0	0
511	2	-4	0	0	0	0	0
513	6	-5	0	0	0	4	4
519	2	-6	0	0	0	0	0
521	8	-7	0	0	0	0	0
