onset	duration	trial_type	stimID	stimLabel	evalScore01	evalScore02	evalScore03	evalScore04	evalScore05	evalStim01	evalStim02	evalStim03	evalStim04	evalStim05	evalSent01	evalSent02	evalSent03	evalSent04	evalSent05
0	32	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	12	2	2150	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44	12	2	751	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56	12	2	1602	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
68	12	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80	12	2	583	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92	12	2	1936	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104	34	3	0	68	3	4	4	3	5	1936	1936	1936	1936	1936	6	9	15	19	11
138	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140	12	2	715	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
152	12	2	335	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
164	12	2	571	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
176	12	2	1881	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
188	12	2	555	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
200	12	2	360	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
212	12	2	1056	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
224	12	2	1059	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
236	12	2	1688	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
248	12	2	219	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	12	2	1295	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
272	12	2	104	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284	12	2	1279	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
296	12	2	1048	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
308	39	3	0	35	5	4	3	3	3	1048	1048	1048	1048	1048	10	9	20	14	17
347	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
349	12	2	1207	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
361	12	2	160	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
373	12	2	92	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
385	12	2	1764	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
397	35	3	0	62	3	0	3	4	2	1764	71	1764	1764	1764	11	4	15	14	13
432	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
434	14	2	1112	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
448	12	2	71	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
460	12	2	1594	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
472	12	2	996	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
484	43	3	0	33	3	2	3	3	5	996	996	996	996	996	14	8	20	17	5
527	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
529	12	2	35	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
541	12	2	1659	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
553	12	2	1024	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
565	12	2	85	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
577	12	2	139	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
589	12	2	166	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
601	12	2	1408	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
613	12	2	1596	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
625	8	-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
