onset	duration	trial_type	stimID	stimLabel	evalScore01	evalScore02	evalScore03	evalScore04	evalScore05	evalStim01	evalStim02	evalStim03	evalStim04	evalStim05	evalSent01	evalSent02	evalSent03	evalSent04	evalSent05
0	32	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	12	2	335	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44	12	2	1602	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56	12	2	2150	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
68	12	2	519	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80	64	3	0	23	3	5	2	5	2	519	519	519	519	519	9	16	3	14	15
144	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
146	12	2	1810	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
158	12	2	208	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
170	34	3	0	14	4	3	2	4	3	208	208	208	208	208	6	2	19	10	20
204	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
206	12	2	92	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
218	12	2	269	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
230	53	3	0	17	3	1	5	2	3	269	269	269	269	269	9	2	6	16	5
283	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
285	12	2	89	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
297	12	2	1207	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
309	12	2	1295	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
321	12	2	160	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
333	12	2	1059	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
345	12	2	1668	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
357	12	2	71	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
369	12	2	360	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
381	34	3	0	20	4	2	3	3	0	360	360	360	360	1885	1	15	12	17	20
415	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
417	12	2	555	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
429	12	2	1408	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441	12	2	301	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
453	12	2	166	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
465	12	2	1642	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
477	12	2	1210	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
489	12	2	1193	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
501	12	2	219	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
513	12	2	1596	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
525	14	2	1112	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
539	12	2	85	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
551	12	2	201	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
563	12	2	1679	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
575	23	2	1331	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
598	12	2	1885	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
610	12	2	1056	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
622	12	2	2129	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
634	12	2	546	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
646	12	2	1279	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
658	12	2	540	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
670	8	-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
