onset	duration	trial_type	cueID	imageryID	stimID	accuracy	vividness
0	32	-1	0	0	0	0	0
32	14	-2	40	0	0	0	0
46	17	2	0	40	0	0	0
63	2	-3	0	0	0	0	0
65	15	3	0	0	40	0	0
80	2	-4	0	0	0	0	0
82	6	-5	0	0	0	3	4
88	2	-6	0	0	0	0	0
90	10	-2	1207	0	0	0	0
100	12	2	0	1207	0	0	0
112	2	-3	0	0	0	0	0
114	10	3	0	0	1207	0	0
124	2	-4	0	0	0	0	0
126	6	-5	0	0	0	3	3
132	2	-6	0	0	0	0	0
134	8	-2	499	0	0	0	0
142	12	2	0	499	0	0	0
154	2	-3	0	0	0	0	0
156	10	3	0	0	499	0	0
166	2	-4	0	0	0	0	0
168	6	-5	0	0	0	3	4
174	2	-6	0	0	0	0	0
176	13	-2	2007	0	0	0	0
189	12	2	0	2007	0	0	0
201	2	-3	0	0	0	0	0
203	10	3	0	0	2007	0	0
213	2	-4	0	0	0	0	0
215	6	-5	0	0	0	3	4
221	2	-6	0	0	0	0	0
223	8	-2	335	0	0	0	0
231	12	2	0	335	0	0	0
243	2	-3	0	0	0	0	0
245	10	3	0	0	335	0	0
255	2	-4	0	0	0	0	0
257	6	-5	0	0	0	3	4
263	2	-6	0	0	0	0	0
265	10	-2	1833	0	0	0	0
275	12	2	0	1833	0	0	0
287	2	-3	0	0	0	0	0
289	10	3	0	0	1833	0	0
299	2	-4	0	0	0	0	0
301	6	-5	0	0	0	3	2
307	2	-6	0	0	0	0	0
309	12	-2	1172	0	0	0	0
321	18	2	0	1172	0	0	0
339	2	-3	0	0	0	0	0
341	16	3	0	0	1172	0	0
357	2	-4	0	0	0	0	0
359	6	-5	0	0	0	3	5
365	2	-6	0	0	0	0	0
367	9	-2	1594	0	0	0	0
376	12	2	0	1594	0	0	0
388	2	-3	0	0	0	0	0
390	10	3	0	0	1594	0	0
400	2	-4	0	0	0	0	0
402	6	-5	0	0	0	3	4
408	2	-6	0	0	0	0	0
410	9	-2	1	0	0	0	0
419	12	2	0	1	0	0	0
431	2	-3	0	0	0	0	0
433	10	3	0	0	1	0	0
443	2	-4	0	0	0	0	0
445	6	-5	0	0	0	2	2
451	2	-6	0	0	0	0	0
453	12	-2	1279	0	0	0	0
465	12	2	0	1279	0	0	0
477	2	-3	0	0	0	0	0
479	10	3	0	0	1279	0	0
489	2	-4	0	0	0	0	0
491	6	-5	0	0	0	3	2
497	2	-6	0	0	0	0	0
499	12	-2	166	0	0	0	0
511	12	2	0	166	0	0	0
523	2	-3	0	0	0	0	0
525	10	3	0	0	166	0	0
535	2	-4	0	0	0	0	0
537	6	-5	0	0	0	2	2
543	2	-6	0	0	0	0	0
545	15	-2	85	0	0	0	0
560	12	2	0	85	0	0	0
572	2	-3	0	0	0	0	0
574	10	3	0	0	85	0	0
584	2	-4	0	0	0	0	0
586	6	-5	0	0	0	3	3
592	2	-6	0	0	0	0	0
594	8	-7	0	0	0	0	0
