onset	duration	trial_type	stimID	stimLabel	evalScore01	evalScore02	evalScore03	evalScore04	evalScore05	evalStim01	evalStim02	evalStim03	evalStim04	evalStim05	evalSent01	evalSent02	evalSent03	evalSent04	evalSent05
0	32	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	18	2	2162	2158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50	12	2	1753	1749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62	12	2	474	474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74	12	2	442	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
86	12	2	2044	2040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
98	13	2	1040	1038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111	42	3	0	1038	3	3	5	3	4	1040	1040	1040	1040	1040	6	1	18	2	20
153	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
155	12	2	1773	1769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
167	17	2	213	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
184	13	2	1254	1252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
197	50	3	0	1252	3	5	4	3	4	1254	1254	1254	1254	1254	1	15	3	8	5
247	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
249	12	2	887	885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
261	12	2	187	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
273	12	2	433	433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
285	12	2	1829	1825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
297	12	2	1695	1691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
309	12	2	986	984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
321	18	2	2078	2074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
339	12	2	1959	1955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
351	12	2	1323	1321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
363	12	2	1802	1798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
375	12	2	78	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
387	12	2	1292	1290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
399	12	2	601	601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
411	12	2	757	757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
423	12	2	158	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
435	12	2	752	752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
447	16	2	2124	2120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
463	67	3	0	2120	3	4	3	5	5	2124	2124	2124	2124	2124	19	9	2	11	18
530	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
532	12	2	1645	1642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
544	12	2	2128	2124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
556	12	2	646	646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
568	12	2	880	878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
580	15	2	1615	1612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
595	12	2	1525	1522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
607	12	2	1366	1363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
619	12	2	2139	2135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
631	12	2	1937	1933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
643	12	2	1736	1732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
655	28	2	1144	1142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
683	8	-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
