onset	duration	trial_type	cueID	imageryID	stimID	accuracy	vividness
0	32	-1	0	0	0	0	0
32	4	-2	1936	0	0	0	0
36	12	2	0	1936	0	0	0
48	2	-3	0	0	0	0	0
50	10	3	0	0	1936	0	0
60	2	-4	0	0	0	0	0
62	6	-5	0	0	0	3	3
68	2	-6	0	0	0	0	0
70	4	-2	903	0	0	0	0
74	13	2	0	903	0	0	0
87	2	-3	0	0	0	0	0
89	11	3	0	0	903	0	0
100	2	-4	0	0	0	0	0
102	6	-5	0	0	0	2	3
108	2	-6	0	0	0	0	0
110	6	-2	335	0	0	0	0
116	12	2	0	335	0	0	0
128	2	-3	0	0	0	0	0
130	10	3	0	0	335	0	0
140	2	-4	0	0	0	0	0
142	6	-5	0	0	0	4	3
148	2	-6	0	0	0	0	0
150	7	-2	360	0	0	0	0
157	12	2	0	360	0	0	0
169	2	-3	0	0	0	0	0
171	10	3	0	0	360	0	0
181	2	-4	0	0	0	0	0
183	6	-5	0	0	0	1	2
189	2	-6	0	0	0	0	0
191	6	-2	1024	0	0	0	0
197	12	2	0	1024	0	0	0
209	2	-3	0	0	0	0	0
211	10	3	0	0	1024	0	0
221	2	-4	0	0	0	0	0
223	6	-5	0	0	0	2	2
229	2	-6	0	0	0	0	0
231	4	-2	1596	0	0	0	0
235	12	2	0	1596	0	0	0
247	2	-3	0	0	0	0	0
249	10	3	0	0	1596	0	0
259	2	-4	0	0	0	0	0
261	6	-5	0	0	0	3	3
267	2	-6	0	0	0	0	0
269	5	-2	1824	0	0	0	0
274	12	2	0	1824	0	0	0
286	2	-3	0	0	0	0	0
288	10	3	0	0	1824	0	0
298	2	-4	0	0	0	0	0
300	6	-5	0	0	0	2	2
306	2	-6	0	0	0	0	0
308	5	-2	1594	0	0	0	0
313	12	2	0	1594	0	0	0
325	2	-3	0	0	0	0	0
327	10	3	0	0	1594	0	0
337	2	-4	0	0	0	0	0
339	6	-5	0	0	0	3	3
345	2	-6	0	0	0	0	0
347	6	-2	372	0	0	0	0
353	12	2	0	372	0	0	0
365	2	-3	0	0	0	0	0
367	10	3	0	0	372	0	0
377	2	-4	0	0	0	0	0
379	6	-5	0	0	0	3	3
385	2	-6	0	0	0	0	0
387	5	-2	715	0	0	0	0
392	12	2	0	715	0	0	0
404	2	-3	0	0	0	0	0
406	10	3	0	0	715	0	0
416	2	-4	0	0	0	0	0
418	6	-5	0	0	0	3	3
424	2	-6	0	0	0	0	0
426	7	-2	1059	0	0	0	0
433	12	2	0	1059	0	0	0
445	2	-3	0	0	0	0	0
447	10	3	0	0	1059	0	0
457	2	-4	0	0	0	0	0
459	6	-5	0	0	0	3	4
465	2	-6	0	0	0	0	0
467	4	-2	85	0	0	0	0
471	12	2	0	85	0	0	0
483	2	-3	0	0	0	0	0
485	10	3	0	0	85	0	0
495	2	-4	0	0	0	0	0
497	6	-5	0	0	0	2	2
503	2	-6	0	0	0	0	0
505	8	-7	0	0	0	0	0
