onset	duration	trial_type	cueID	imageryID	stimID	accuracy	vividness
0	32	-1	0	0	0	0	0
32	6	-2	1056	0	0	0	0
38	12	2	0	1056	0	0	0
50	2	-3	0	0	0	0	0
52	10	3	0	0	1056	0	0
62	2	-4	0	0	0	0	0
64	6	-5	0	0	0	4	3
70	2	-6	0	0	0	0	0
72	6	-2	1668	0	0	0	0
78	12	2	0	1668	0	0	0
90	2	-3	0	0	0	0	0
92	10	3	0	0	1668	0	0
102	2	-4	0	0	0	0	0
104	6	-5	0	0	0	3	4
110	2	-6	0	0	0	0	0
112	6	-2	1683	0	0	0	0
118	12	2	0	1683	0	0	0
130	2	-3	0	0	0	0	0
132	10	3	0	0	1683	0	0
142	2	-4	0	0	0	0	0
144	6	-5	0	0	0	4	4
150	2	-6	0	0	0	0	0
152	5	-2	571	0	0	0	0
157	12	2	0	571	0	0	0
169	2	-3	0	0	0	0	0
171	10	3	0	0	571	0	0
181	2	-4	0	0	0	0	0
183	6	-5	0	0	0	4	4
189	2	-6	0	0	0	0	0
191	5	-2	696	0	0	0	0
196	12	2	0	696	0	0	0
208	2	-3	0	0	0	0	0
210	10	3	0	0	696	0	0
220	2	-4	0	0	0	0	0
222	6	-5	0	0	0	4	4
228	2	-6	0	0	0	0	0
230	5	-2	1240	0	0	0	0
235	12	2	0	1240	0	0	0
247	2	-3	0	0	0	0	0
249	10	3	0	0	1240	0	0
259	2	-4	0	0	0	0	0
261	6	-5	0	0	0	4	3
267	2	-6	0	0	0	0	0
269	5	-2	301	0	0	0	0
274	12	2	0	301	0	0	0
286	2	-3	0	0	0	0	0
288	10	3	0	0	301	0	0
298	2	-4	0	0	0	0	0
300	6	-5	0	0	0	4	3
306	2	-6	0	0	0	0	0
308	6	-2	1602	0	0	0	0
314	12	2	0	1602	0	0	0
326	2	-3	0	0	0	0	0
328	10	3	0	0	1602	0	0
338	2	-4	0	0	0	0	0
340	6	-5	0	0	0	4	3
346	2	-6	0	0	0	0	0
348	8	-2	1321	0	0	0	0
356	12	2	0	1321	0	0	0
368	2	-3	0	0	0	0	0
370	10	3	0	0	1321	0	0
380	2	-4	0	0	0	0	0
382	6	-5	0	0	0	4	3
388	2	-6	0	0	0	0	0
390	6	-2	1688	0	0	0	0
396	12	2	0	1688	0	0	0
408	2	-3	0	0	0	0	0
410	10	3	0	0	1688	0	0
420	2	-4	0	0	0	0	0
422	6	-5	0	0	0	5	4
428	2	-6	0	0	0	0	0
430	9	-2	71	0	0	0	0
439	12	2	0	71	0	0	0
451	2	-3	0	0	0	0	0
453	10	3	0	0	71	0	0
463	2	-4	0	0	0	0	0
465	6	-5	0	0	0	5	4
471	2	-6	0	0	0	0	0
473	5	-2	583	0	0	0	0
478	12	2	0	583	0	0	0
490	2	-3	0	0	0	0	0
492	10	3	0	0	583	0	0
502	2	-4	0	0	0	0	0
504	6	-5	0	0	0	4	3
510	2	-6	0	0	0	0	0
512	8	-7	0	0	0	0	0
