onset	duration	trial_type	stimID	stimLabel	evalScore01	evalScore02	evalScore03	evalScore04	evalScore05	evalStim01	evalStim02	evalStim03	evalStim04	evalStim05	evalSent01	evalSent02	evalSent03	evalSent04	evalSent05
0	32	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	12	2	2141	2137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44	12	2	164	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56	12	2	1534	1531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
68	15	2	2115	2111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83	12	2	342	342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95	12	2	941	939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107	12	2	1287	1285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
119	12	2	1247	1245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
131	12	2	278	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143	12	2	1439	1436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
155	12	2	1916	1912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
167	37	3	0	1912	3	3	4	5	3	1916	1916	1916	1916	1916	19	17	6	16	18
204	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
206	12	2	1424	1421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
218	12	2	1819	1815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
230	12	2	1496	1493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
242	12	2	1573	1570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
254	12	2	1187	1185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
266	13	2	38	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
279	12	2	397	397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
291	12	2	1954	1950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
303	12	2	1046	1044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
315	12	2	2017	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
327	50	3	0	2013	3	4	5	3	3	2017	2017	2017	2017	2017	7	13	3	12	2
377	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
379	12	2	1888	1884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
391	12	2	878	876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
403	12	2	568	568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
415	12	2	207	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
427	12	2	531	531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
439	12	2	1375	1372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
451	12	2	330	330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
463	12	2	1140	1138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
475	12	2	1972	1968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
487	12	2	272	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
499	12	2	236	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
511	12	2	371	371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
523	18	2	1641	1638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
541	48	3	0	1638	5	3	1	4	3	1641	1641	1641	1641	1641	12	9	2	17	7
589	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
591	14	2	147	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
605	14	2	1971	1967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
619	17	2	1718	1714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
636	8	-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
