onset	duration	trial_type	stimID	stimLabel	evalScore01	evalScore02	evalScore03	evalScore04	evalScore05	evalStim01	evalStim02	evalStim03	evalStim04	evalStim05	evalSent01	evalSent02	evalSent03	evalSent04	evalSent05
0	32	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	12	2	1120	1118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44	14	2	1223	1221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58	12	2	233	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70	45	3	0	233	2	5	4	3	5	233	233	233	233	233	1	16	3	9	4
115	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
117	15	2	2012	2008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
132	12	2	350	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
144	12	2	968	966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
156	12	2	1989	1985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
168	12	2	782	782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
180	12	2	599	599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
192	12	2	452	452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
204	12	2	1371	1368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
216	12	2	1925	1921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
228	12	2	638	638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
240	16	3	0	638	3	5	5	3	2	638	638	638	638	638	4	6	3	11	16
256	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
258	18	2	163	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
276	12	2	106	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
288	18	2	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
306	12	2	1973	1969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
318	12	2	1616	1613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
330	27	3	0	1613	3	3	4	4	5	1616	1616	1616	1616	1616	15	9	18	6	14
357	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
359	12	2	2049	2045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
371	29	3	0	2045	2	1	4	3	5	2049	2049	2049	2049	2049	5	19	1	10	4
400	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
402	12	2	909	907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
414	12	2	1853	1849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
426	12	2	1493	1490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
438	12	2	398	398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
450	12	2	1451	1448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
462	12	2	989	987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
474	18	2	2113	2109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
492	12	2	59	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
504	12	2	1294	1292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
516	12	2	1170	1168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
528	16	2	509	509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
544	12	2	1217	1215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
556	12	2	978	976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
568	12	2	965	963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
580	12	2	1740	1736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
592	12	2	97	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
604	12	2	809	809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
616	8	-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
