onset	duration	trial_type	cueID	imageryID	stimID	accuracy	vividness
0	32	-1	0	0	0	0	0
32	13	-2	71	0	0	0	0
45	12	2	0	71	0	0	0
57	2	-3	0	0	0	0	0
59	10	3	0	0	71	0	0
69	2	-4	0	0	0	0	0
71	6	-5	0	0	0	3	3
77	2	-6	0	0	0	0	0
79	16	-2	519	0	0	0	0
95	12	2	0	519	0	0	0
107	2	-3	0	0	0	0	0
109	10	3	0	0	519	0	0
119	2	-4	0	0	0	0	0
121	6	-5	0	0	0	3	3
127	2	-6	0	0	0	0	0
129	12	-2	160	0	0	0	0
141	12	2	0	160	0	0	0
153	2	-3	0	0	0	0	0
155	10	3	0	0	160	0	0
165	2	-4	0	0	0	0	0
167	6	-5	0	0	0	3	3
173	2	-6	0	0	0	0	0
175	17	-2	1279	0	0	0	0
192	12	2	0	1279	0	0	0
204	2	-3	0	0	0	0	0
206	10	3	0	0	1279	0	0
216	2	-4	0	0	0	0	0
218	6	-5	0	0	0	3	3
224	2	-6	0	0	0	0	0
226	12	-2	2150	0	0	0	0
238	12	2	0	2150	0	0	0
250	2	-3	0	0	0	0	0
252	10	3	0	0	2150	0	0
262	2	-4	0	0	0	0	0
264	6	-5	0	0	0	4	4
270	2	-6	0	0	0	0	0
272	15	-2	1070	0	0	0	0
287	12	2	0	1070	0	0	0
299	2	-3	0	0	0	0	0
301	10	3	0	0	1070	0	0
311	2	-4	0	0	0	0	0
313	6	-5	0	0	0	2	3
319	2	-6	0	0	0	0	0
321	10	-2	1093	0	0	0	0
331	12	2	0	1093	0	0	0
343	2	-3	0	0	0	0	0
345	10	3	0	0	1093	0	0
355	2	-4	0	0	0	0	0
357	6	-5	0	0	0	3	3
363	2	-6	0	0	0	0	0
365	11	-2	139	0	0	0	0
376	12	2	0	139	0	0	0
388	2	-3	0	0	0	0	0
390	10	3	0	0	139	0	0
400	2	-4	0	0	0	0	0
402	6	-5	0	0	0	3	4
408	2	-6	0	0	0	0	0
410	13	-2	1210	0	0	0	0
423	12	2	0	1210	0	0	0
435	2	-3	0	0	0	0	0
437	10	3	0	0	1210	0	0
447	2	-4	0	0	0	0	0
449	6	-5	0	0	0	2	4
455	2	-6	0	0	0	0	0
457	18	-2	1810	0	0	0	0
475	12	2	0	1810	0	0	0
487	2	-3	0	0	0	0	0
489	10	3	0	0	1810	0	0
499	2	-4	0	0	0	0	0
501	6	-5	0	0	0	2	3
507	2	-6	0	0	0	0	0
509	17	-2	696	0	0	0	0
526	12	2	0	696	0	0	0
538	2	-3	0	0	0	0	0
540	10	3	0	0	696	0	0
550	2	-4	0	0	0	0	0
552	6	-5	0	0	0	3	2
558	2	-6	0	0	0	0	0
560	9	-2	1668	0	0	0	0
569	12	2	0	1668	0	0	0
581	2	-3	0	0	0	0	0
583	10	3	0	0	1668	0	0
593	2	-4	0	0	0	0	0
595	6	-5	0	0	0	3	4
601	2	-6	0	0	0	0	0
603	8	-7	0	0	0	0	0
