onset	duration	trial_type	cueID	imageryID	stimID	accuracy	vividness
0	32	-1	0	0	0	0	0
32	5	-2	583	0	0	0	0
37	12	2	0	583	0	0	0
49	2	-3	0	0	0	0	0
51	12	3	0	0	583	0	0
63	6	-5	0	0	0	3	3
69	2	-6	0	0	0	0	0
71	5	-2	1881	0	0	0	0
76	12	2	0	1881	0	0	0
88	2	-3	0	0	0	0	0
90	12	3	0	0	1881	0	0
102	6	-5	0	0	0	3	3
108	2	-6	0	0	0	0	0
110	6	-2	189	0	0	0	0
116	12	2	0	189	0	0	0
128	2	-3	0	0	0	0	0
130	12	3	0	0	189	0	0
142	6	-5	0	0	0	3	3
148	2	-6	0	0	0	0	0
150	4	-2	1070	0	0	0	0
154	12	2	0	1070	0	0	0
166	2	-3	0	0	0	0	0
168	12	3	0	0	1070	0	0
180	6	-5	0	0	0	2	3
186	2	-6	0	0	0	0	0
188	5	-2	715	0	0	0	0
193	12	2	0	715	0	0	0
205	2	-3	0	0	0	0	0
207	12	3	0	0	715	0	0
219	6	-5	0	0	0	2	2
225	2	-6	0	0	0	0	0
227	5	-2	92	0	0	0	0
232	12	2	0	92	0	0	0
244	2	-3	0	0	0	0	0
246	12	3	0	0	92	0	0
258	6	-5	0	0	0	2	2
264	2	-6	0	0	0	0	0
266	3	-2	1659	0	0	0	0
269	12	2	0	1659	0	0	0
281	2	-3	0	0	0	0	0
283	12	3	0	0	1659	0	0
295	6	-5	0	0	0	2	3
301	2	-6	0	0	0	0	0
303	3	-2	1679	0	0	0	0
306	12	2	0	1679	0	0	0
318	2	-3	0	0	0	0	0
320	12	3	0	0	1679	0	0
332	6	-5	0	0	0	2	2
338	2	-6	0	0	0	0	0
340	3	-2	360	0	0	0	0
343	12	2	0	360	0	0	0
355	2	-3	0	0	0	0	0
357	12	3	0	0	360	0	0
369	6	-5	0	0	0	3	3
375	2	-6	0	0	0	0	0
377	4	-2	35	0	0	0	0
381	12	2	0	35	0	0	0
393	2	-3	0	0	0	0	0
395	12	3	0	0	35	0	0
407	6	-5	0	0	0	3	3
413	2	-6	0	0	0	0	0
415	2	-2	1936	0	0	0	0
417	12	2	0	1936	0	0	0
429	2	-3	0	0	0	0	0
431	12	3	0	0	1936	0	0
443	6	-5	0	0	0	3	2
449	2	-6	0	0	0	0	0
451	4	-2	211	0	0	0	0
455	12	2	0	211	0	0	0
467	2	-3	0	0	0	0	0
469	12	3	0	0	211	0	0
481	6	-5	0	0	0	3	3
487	2	-6	0	0	0	0	0
489	8	-7	0	0	0	0	0
