onset	duration	trial_type	stimID	stimLabel	evalScore01	evalScore02	evalScore03	evalScore04	evalScore05	evalStim01	evalStim02	evalStim03	evalStim04	evalStim05	evalSent01	evalSent02	evalSent03	evalSent04	evalSent05
0	32	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	12	2	892	890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46	11	2	259	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59	10	2	907	905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
69	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71	10	2	2022	2018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83	37	3	0	2018	2	5	3	4	0	2022	2022	2022	2022	2017	13	14	9	7	18
120	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122	10	2	1614	1611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
132	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134	10	2	1037	1035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
144	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
146	10	2	527	527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
156	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
158	30	3	0	527	1	2	4	3	5	527	527	527	527	527	6	20	15	5	1
188	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
190	10	2	1209	1207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
200	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
202	10	2	344	344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
