onset	duration	trial_type	stimID	stimLabel	evalScore01	evalScore02	evalScore03	evalScore04	evalScore05	evalStim01	evalStim02	evalStim03	evalStim04	evalStim05	evalSent01	evalSent02	evalSent03	evalSent04	evalSent05
0	32	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	12	2	583	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44	12	2	1642	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56	54	3	0	55	3	4	3	3	5	1642	1642	1642	1642	1642	20	19	9	2	11
110	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112	12	2	1659	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124	12	2	1764	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
136	12	2	1070	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
148	12	2	1240	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
160	65	3	0	45	4	4	3	5	4	1240	1240	1240	1240	1240	17	3	5	18	14
225	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
227	12	2	89	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
239	12	2	1321	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
251	12	2	1602	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
263	12	2	301	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
275	12	2	85	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
287	12	2	35	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
299	12	2	996	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
311	12	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
323	14	2	1112	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
337	12	2	1059	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
349	12	2	2150	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
361	12	2	499	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
373	12	2	1881	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
385	12	2	1279	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
397	53	3	0	46	4	3	5	3	3	1279	1279	1279	1279	1279	1	10	3	19	6
450	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
452	12	2	1207	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
464	12	2	166	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
476	12	2	715	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
488	12	2	1707	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
500	12	2	1833	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
512	12	2	211	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
524	12	2	1810	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
536	12	2	189	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
548	12	2	1596	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
560	12	2	219	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
572	12	2	201	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
584	12	2	1093	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
596	12	2	555	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
608	12	2	1408	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
620	12	2	360	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
632	12	2	571	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
644	53	3	0	27	4	3	4	5	2	571	571	571	571	571	15	14	7	9	11
697	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
699	8	-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
