onset	duration	trial_type	stimID	stimLabel	evalScore01	evalScore02	evalScore03	evalScore04	evalScore05	evalStim01	evalStim02	evalStim03	evalStim04	evalStim05	evalSent01	evalSent02	evalSent03	evalSent04	evalSent05
0	32	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	12	2	71	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44	12	2	696	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56	26	3	0	29	3	5	4	3	4	696	696	696	696	696	10	12	11	4	19
82	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84	17	2	40	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101	12	2	1683	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113	12	2	1354	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
125	12	2	1688	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
137	12	2	208	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
149	12	2	335	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
161	12	2	519	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
173	12	2	92	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
185	12	2	160	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
197	35	3	0	10	3	4	3	5	3	160	160	160	160	160	5	12	6	15	17
232	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
234	12	2	372	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
246	12	2	2129	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
258	12	2	546	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
270	18	2	1172	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
288	13	2	903	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
301	54	3	0	32	4	3	5	3	4	903	903	903	903	903	7	13	8	18	2
355	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
357	12	2	1594	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
369	12	2	1824	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
381	12	2	1679	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
393	12	2	2007	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
405	31	3	0	69	3	4	4	4	5	2007	2007	2007	2007	2007	14	10	1	4	5
436	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
438	12	2	1193	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
450	12	2	1885	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
462	12	2	104	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
474	12	2	540	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
486	12	2	1048	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
498	12	2	269	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
510	12	2	1936	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
522	23	2	1331	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
545	12	2	1056	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
557	12	2	139	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
569	12	2	751	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
581	12	2	1295	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
593	12	2	2117	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
605	12	2	1668	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
617	12	2	1024	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
629	12	2	1210	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
641	8	-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
