onset	duration	trial_type	stimID	stimLabel	evalScore01	evalScore02	evalScore03	evalScore04	evalScore05	evalStim01	evalStim02	evalStim03	evalStim04	evalStim05	evalSent01	evalSent02	evalSent03	evalSent04	evalSent05
0	32	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	12	2	1833	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44	12	2	301	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56	17	2	40	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73	12	2	1668	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85	34	3	0	57	3	4	3	2	2	1668	1668	1668	1668	1668	14	17	20	11	6
119	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
121	12	2	2129	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
133	12	2	519	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
145	12	2	2007	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
157	12	2	540	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
169	12	2	1824	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
181	12	2	499	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
193	12	2	1321	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
205	12	2	1240	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
217	12	2	201	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
229	12	2	372	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
241	27	3	0	21	4	2	3	2	4	372	372	372	372	372	11	12	7	15	19
268	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
270	12	2	211	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
282	12	2	1810	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
294	12	2	1070	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
306	12	2	89	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
318	12	2	1642	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
330	12	2	1093	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
342	12	2	1354	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
354	12	2	1210	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
366	19	3	0	44	4	3	5	3	4	1210	1210	1210	1210	1210	10	5	15	18	7
385	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
387	12	2	1679	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
399	12	2	189	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
411	34	3	0	12	4	3	3	2	2	189	189	189	189	189	11	17	5	4	7
445	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
447	12	2	1193	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
459	12	2	269	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
471	13	2	903	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
484	12	2	546	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
496	18	2	1172	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
514	12	2	696	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
526	12	2	1683	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
538	12	2	208	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
550	12	2	1707	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
562	12	2	2117	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
574	12	2	1885	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
586	23	2	1331	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
609	8	-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
