onset	duration	trial_type	stimID	stimLabel	evalScore01	evalScore02	evalScore03	evalScore04	evalScore05	evalStim01	evalStim02	evalStim03	evalStim04	evalStim05	evalSent01	evalSent02	evalSent03	evalSent04	evalSent05
0	32	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	12	2	189	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44	12	2	211	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56	51	3	0	15	4	4	4	5	5	211	211	211	211	211	14	7	19	18	8
107	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109	12	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
121	17	2	40	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138	12	2	139	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150	12	2	1048	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
162	12	2	35	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
174	12	2	696	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
186	12	2	1093	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
198	12	2	1070	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210	12	2	1321	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
222	13	2	903	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
235	12	2	583	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
247	12	2	1881	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
259	12	2	996	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
271	12	2	1659	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283	18	2	1172	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
301	12	2	372	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
313	12	2	715	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
325	12	2	1936	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
337	12	2	1240	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
349	12	2	571	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
361	12	2	2117	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
373	12	2	1683	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
385	12	2	1688	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
397	12	2	1824	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
409	12	2	1764	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
421	12	2	1594	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
433	40	3	0	52	2	3	3	3	3	1594	1594	1594	1594	1594	5	9	3	16	10
473	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
475	12	2	751	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
487	12	2	1024	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
499	12	2	499	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
511	51	3	0	22	4	3	2	4	3	499	499	499	499	499	15	10	16	4	7
562	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
564	12	2	1707	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
576	39	3	0	61	3	3	4	4	3	1707	1707	1707	1707	1707	10	19	12	6	13
615	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
617	12	2	1354	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
629	12	2	2007	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
641	12	2	1833	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
653	12	2	104	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
665	8	-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
