onset	duration	trial_type	cueID	imageryID	stimID	accuracy	vividness
0	32	-1	0	0	0	0	0
32	8	-2	1596	0	0	0	0
40	12	2	0	1596	0	0	0
52	2	-3	0	0	0	0	0
54	10	3	0	0	1596	0	0
64	2	-4	0	0	0	0	0
66	6	-5	0	0	0	3	3
72	2	-6	0	0	0	0	0
74	8	-2	360	0	0	0	0
82	12	2	0	360	0	0	0
94	2	-3	0	0	0	0	0
96	10	3	0	0	360	0	0
106	2	-4	0	0	0	0	0
108	6	-5	0	0	0	2	2
114	2	-6	0	0	0	0	0
116	9	-2	571	0	0	0	0
125	12	2	0	571	0	0	0
137	2	-3	0	0	0	0	0
139	10	3	0	0	571	0	0
149	2	-4	0	0	0	0	0
151	6	-5	0	0	0	2	2
157	2	-6	0	0	0	0	0
159	4	-2	499	0	0	0	0
163	12	2	0	499	0	0	0
175	2	-3	0	0	0	0	0
177	10	3	0	0	499	0	0
187	2	-4	0	0	0	0	0
189	6	-5	0	0	0	3	3
195	2	-6	0	0	0	0	0
197	11	-2	1331	0	0	0	0
208	23	2	0	1331	0	0	0
231	2	-3	0	0	0	0	0
233	21	3	0	0	1331	0	0
254	2	-4	0	0	0	0	0
256	6	-5	0	0	0	2	2
262	2	-6	0	0	0	0	0
264	6	-2	139	0	0	0	0
270	12	2	0	139	0	0	0
282	2	-3	0	0	0	0	0
284	10	3	0	0	139	0	0
294	2	-4	0	0	0	0	0
296	6	-5	0	0	0	3	2
302	2	-6	0	0	0	0	0
304	6	-2	1240	0	0	0	0
310	12	2	0	1240	0	0	0
322	2	-3	0	0	0	0	0
324	10	3	0	0	1240	0	0
334	2	-4	0	0	0	0	0
336	6	-5	0	0	0	2	3
342	2	-6	0	0	0	0	0
344	10	-2	219	0	0	0	0
354	12	2	0	219	0	0	0
366	2	-3	0	0	0	0	0
368	10	3	0	0	219	0	0
378	2	-4	0	0	0	0	0
380	6	-5	0	0	0	2	2
386	2	-6	0	0	0	0	0
388	8	-2	546	0	0	0	0
396	12	2	0	546	0	0	0
408	2	-3	0	0	0	0	0
410	10	3	0	0	546	0	0
420	2	-4	0	0	0	0	0
422	6	-5	0	0	0	3	2
428	2	-6	0	0	0	0	0
430	8	-2	1936	0	0	0	0
438	12	2	0	1936	0	0	0
450	2	-3	0	0	0	0	0
452	10	3	0	0	1936	0	0
462	2	-4	0	0	0	0	0
464	6	-5	0	0	0	3	3
470	2	-6	0	0	0	0	0
472	10	-2	1172	0	0	0	0
482	18	2	0	1172	0	0	0
500	2	-3	0	0	0	0	0
502	16	3	0	0	1172	0	0
518	2	-4	0	0	0	0	0
520	6	-5	0	0	0	3	1
526	2	-6	0	0	0	0	0
528	7	-2	1642	0	0	0	0
535	12	2	0	1642	0	0	0
547	2	-3	0	0	0	0	0
549	10	3	0	0	1642	0	0
559	2	-4	0	0	0	0	0
561	6	-5	0	0	0	3	2
567	2	-6	0	0	0	0	0
569	8	-7	0	0	0	0	0
