onset	duration	trial_type	cueID	imageryID	stimID	accuracy	vividness
0	32	-1	0	0	0	0	0
32	6	-2	2150	0	0	0	0
38	12	2	0	2150	0	0	0
50	2	-3	0	0	0	0	0
52	10	3	0	0	2150	0	0
62	2	-4	0	0	0	0	0
64	6	-5	0	0	0	3	2
70	2	-6	0	0	0	0	0
72	7	-2	555	0	0	0	0
79	12	2	0	555	0	0	0
91	2	-3	0	0	0	0	0
93	10	3	0	0	555	0	0
103	2	-4	0	0	0	0	0
105	6	-5	0	0	0	2	2
111	2	-6	0	0	0	0	0
113	10	-2	92	0	0	0	0
123	12	2	0	92	0	0	0
135	2	-3	0	0	0	0	0
137	10	3	0	0	92	0	0
147	2	-4	0	0	0	0	0
149	6	-5	0	0	0	2	3
155	2	-6	0	0	0	0	0
157	5	-2	1594	0	0	0	0
162	12	2	0	1594	0	0	0
174	2	-3	0	0	0	0	0
176	10	3	0	0	1594	0	0
186	2	-4	0	0	0	0	0
188	6	-5	0	0	0	3	3
194	2	-6	0	0	0	0	0
196	5	-2	89	0	0	0	0
201	12	2	0	89	0	0	0
213	2	-3	0	0	0	0	0
215	10	3	0	0	89	0	0
225	2	-4	0	0	0	0	0
227	6	-5	0	0	0	4	3
233	2	-6	0	0	0	0	0
235	7	-2	1331	0	0	0	0
242	23	2	0	1331	0	0	0
265	2	-3	0	0	0	0	0
267	21	3	0	0	1331	0	0
288	2	-4	0	0	0	0	0
290	6	-5	0	0	0	2	2
296	2	-6	0	0	0	0	0
298	5	-2	499	0	0	0	0
303	12	2	0	499	0	0	0
315	2	-3	0	0	0	0	0
317	10	3	0	0	499	0	0
327	2	-4	0	0	0	0	0
329	6	-5	0	0	0	2	2
335	2	-6	0	0	0	0	0
337	5	-2	1070	0	0	0	0
342	12	2	0	1070	0	0	0
354	2	-3	0	0	0	0	0
356	10	3	0	0	1070	0	0
366	2	-4	0	0	0	0	0
368	6	-5	0	0	0	4	3
374	2	-6	0	0	0	0	0
376	9	-2	211	0	0	0	0
385	12	2	0	211	0	0	0
397	2	-3	0	0	0	0	0
399	10	3	0	0	211	0	0
409	2	-4	0	0	0	0	0
411	6	-5	0	0	0	1	2
417	2	-6	0	0	0	0	0
419	5	-2	189	0	0	0	0
424	12	2	0	189	0	0	0
436	2	-3	0	0	0	0	0
438	10	3	0	0	189	0	0
448	2	-4	0	0	0	0	0
450	6	-5	0	0	0	4	3
456	2	-6	0	0	0	0	0
458	4	-2	1093	0	0	0	0
462	12	2	0	1093	0	0	0
474	2	-3	0	0	0	0	0
476	10	3	0	0	1093	0	0
486	2	-4	0	0	0	0	0
488	6	-5	0	0	0	4	3
494	2	-6	0	0	0	0	0
496	7	-2	269	0	0	0	0
503	12	2	0	269	0	0	0
515	2	-3	0	0	0	0	0
517	10	3	0	0	269	0	0
527	2	-4	0	0	0	0	0
529	6	-5	0	0	0	2	3
535	2	-6	0	0	0	0	0
537	8	-7	0	0	0	0	0
