onset	duration	trial_type	stimID	stimLabel	evalScore01	evalScore02	evalScore03	evalScore04	evalScore05	evalStim01	evalStim02	evalStim03	evalStim04	evalStim05	evalSent01	evalSent02	evalSent03	evalSent04	evalSent05
0	32	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	10	2	1833	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44	10	2	301	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56	15	2	40	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73	10	2	1668	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85	38	3	0	57	3	5	4	2	3	1668	1668	1668	1668	1668	14	17	20	11	6
123	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
125	10	2	2129	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
135	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
137	10	2	519	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
147	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
149	10	2	2007	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
159	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
161	10	2	540	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
171	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
173	10	2	1824	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
183	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
185	10	2	499	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
195	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
197	10	2	1321	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
207	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
209	10	2	1240	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
219	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
221	10	2	201	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
231	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
233	10	2	372	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
243	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
245	45	3	0	21	5	1	3	4	3	372	372	372	372	372	11	12	7	15	19
290	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
292	10	2	211	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
302	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
304	10	2	1810	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
314	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
316	10	2	1070	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
326	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
328	10	2	89	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
338	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
340	10	2	1642	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
350	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352	10	2	1093	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
362	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
364	10	2	1354	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
374	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
