onset	duration	trial_type	stimID	stimLabel	evalScore01	evalScore02	evalScore03	evalScore04	evalScore05	evalStim01	evalStim02	evalStim03	evalStim04	evalStim05	evalSent01	evalSent02	evalSent03	evalSent04	evalSent05
0	32	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	12	2	1479	1476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44	12	2	169	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56	12	2	1820	1816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
68	38	3	0	1816	3	4	3	5	3	1820	1820	1820	1820	1820	18	11	10	8	17
106	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108	12	2	822	822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120	47	3	0	822	3	2	5	3	4	822	822	822	822	822	18	19	5	15	7
167	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
169	16	2	1368	1365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
185	29	3	0	1365	5	4	3	3	3	1368	1368	1368	1368	1368	1	10	8	6	17
214	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
216	12	2	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
228	12	2	1726	1722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
240	12	2	2167	2163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
252	12	2	976	974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
264	12	2	1221	1219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
276	12	2	1379	1376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
288	12	2	305	305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300	12	2	131	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
312	12	2	1110	1108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
324	12	2	1027	1025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
336	12	2	1334	1332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
348	12	2	453	453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
360	12	2	58	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
372	12	2	833	833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
384	12	2	2038	2034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
396	12	2	1640	1637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
408	12	2	661	661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
420	18	2	1237	1235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
438	18	2	1148	1146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
456	12	2	1119	1117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
468	12	2	780	780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
480	12	2	1966	1962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
492	55	3	0	1962	3	3	5	3	4	1966	1966	1966	1966	1966	5	20	13	8	19
547	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
549	12	2	437	437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
561	12	2	1663	1660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
573	12	2	1369	1366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
585	13	2	732	732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
598	12	2	109	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
610	12	2	627	627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
622	12	2	413	413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
634	12	2	472	472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
646	12	2	1159	1157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
658	8	-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
