onset	duration	trial_type	cueID	imageryID	stimID	accuracy	vividness
0	32	-1	0	0	0	0	0
32	4	-2	301	0	0	0	0
36	12	2	0	301	0	0	0
48	2	-3	0	0	0	0	0
50	12	3	0	0	301	0	0
62	6	-5	0	0	0	3	3
68	2	-6	0	0	0	0	0
70	4	-2	335	0	0	0	0
74	12	2	0	335	0	0	0
86	2	-3	0	0	0	0	0
88	12	3	0	0	335	0	0
100	6	-5	0	0	0	3	3
106	2	-6	0	0	0	0	0
108	4	-2	1207	0	0	0	0
112	12	2	0	1207	0	0	0
124	2	-3	0	0	0	0	0
126	12	3	0	0	1207	0	0
138	6	-5	0	0	0	3	3
144	2	-6	0	0	0	0	0
146	4	-2	1659	0	0	0	0
150	12	2	0	1659	0	0	0
162	2	-3	0	0	0	0	0
164	12	3	0	0	1659	0	0
176	6	-5	0	0	0	3	3
182	2	-6	0	0	0	0	0
184	3	-2	1688	0	0	0	0
187	12	2	0	1688	0	0	0
199	2	-3	0	0	0	0	0
201	12	3	0	0	1688	0	0
213	6	-5	0	0	0	2	2
219	2	-6	0	0	0	0	0
221	3	-2	1	0	0	0	0
224	12	2	0	1	0	0	0
236	2	-3	0	0	0	0	0
238	12	3	0	0	1	0	0
250	6	-5	0	0	0	3	3
256	2	-6	0	0	0	0	0
258	3	-2	1668	0	0	0	0
261	12	2	0	1668	0	0	0
273	2	-3	0	0	0	0	0
275	12	3	0	0	1668	0	0
287	6	-5	0	0	0	3	3
293	2	-6	0	0	0	0	0
295	2	-2	696	0	0	0	0
297	12	2	0	696	0	0	0
309	2	-3	0	0	0	0	0
311	12	3	0	0	696	0	0
323	6	-5	0	0	0	3	3
329	2	-6	0	0	0	0	0
331	2	-2	571	0	0	0	0
333	12	2	0	571	0	0	0
345	2	-3	0	0	0	0	0
347	12	3	0	0	571	0	0
359	6	-5	0	0	0	3	3
365	2	-6	0	0	0	0	0
367	5	-2	1295	0	0	0	0
372	12	2	0	1295	0	0	0
384	2	-3	0	0	0	0	0
386	12	3	0	0	1295	0	0
398	6	-5	0	0	0	3	3
404	2	-6	0	0	0	0	0
406	4	-2	546	0	0	0	0
410	12	2	0	546	0	0	0
422	2	-3	0	0	0	0	0
424	12	3	0	0	546	0	0
436	6	-5	0	0	0	3	3
442	2	-6	0	0	0	0	0
444	3	-2	139	0	0	0	0
447	12	2	0	139	0	0	0
459	2	-3	0	0	0	0	0
461	12	3	0	0	139	0	0
473	6	-5	0	0	0	3	3
479	2	-6	0	0	0	0	0
481	8	-7	0	0	0	0	0
