onset	duration	trial_type	stimID	stimLabel	evalScore01	evalScore02	evalScore03	evalScore04	evalScore05	evalStim01	evalStim02	evalStim03	evalStim04	evalStim05	evalSent01	evalSent02	evalSent03	evalSent04	evalSent05
0	32	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	12	2	19	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44	12	2	410	410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56	12	2	653	653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
68	12	2	918	916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80	12	2	144	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92	12	2	995	993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104	12	2	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
116	13	2	794	794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
129	18	2	980	978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
147	12	2	1333	1331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
159	12	2	2177	2173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
171	12	2	920	918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
183	12	2	1486	1483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
195	12	2	668	668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
207	19	3	0	668	3	4	5	3	2	668	668	668	668	668	11	13	17	20	19
226	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
228	13	2	1967	1963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
241	46	3	0	1963	3	4	4	5	3	1967	1967	1967	1967	1967	13	16	3	7	10
287	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
289	12	2	2125	2121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
301	12	2	1582	1579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
313	12	2	916	914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
325	12	2	666	666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
337	12	2	1195	1193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
349	12	2	172	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
361	12	2	1285	1283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
373	14	2	279	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
387	12	2	895	893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
399	12	2	564	564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
411	13	2	1322	1320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
424	12	2	495	495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
436	12	2	1201	1199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
448	12	2	1625	1622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
460	12	2	1145	1143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
472	12	2	1564	1561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
484	12	2	982	980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
496	18	2	1010	1008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
514	15	2	688	688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
529	13	2	699	699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
542	12	2	1657	1654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
554	12	2	1532	1529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
566	44	3	0	1529	5	2	3	2	4	1532	1532	1532	1532	1532	7	15	12	14	10
610	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
612	8	-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
