onset	duration	trial_type	cueID	imageryID	stimID	accuracy	vividness
0	32	-1	0	0	0	0	0
32	5	-2	499	0	0	0	0
37	12	2	0	499	0	0	0
49	2	-3	0	0	0	0	0
51	10	3	0	0	499	0	0
61	2	-4	0	0	0	0	0
63	6	-5	0	0	0	3	2
69	2	-6	0	0	0	0	0
71	5	-2	2117	0	0	0	0
76	12	2	0	2117	0	0	0
88	2	-3	0	0	0	0	0
90	10	3	0	0	2117	0	0
100	2	-4	0	0	0	0	0
102	6	-5	0	0	0	3	4
108	2	-6	0	0	0	0	0
110	7	-2	219	0	0	0	0
117	12	2	0	219	0	0	0
129	2	-3	0	0	0	0	0
131	10	3	0	0	219	0	0
141	2	-4	0	0	0	0	0
143	6	-5	0	0	0	3	3
149	2	-6	0	0	0	0	0
151	6	-2	1885	0	0	0	0
157	12	2	0	1885	0	0	0
169	2	-3	0	0	0	0	0
171	10	3	0	0	1885	0	0
181	2	-4	0	0	0	0	0
183	6	-5	0	0	0	4	4
189	2	-6	0	0	0	0	0
191	6	-2	1408	0	0	0	0
197	12	2	0	1408	0	0	0
209	2	-3	0	0	0	0	0
211	10	3	0	0	1408	0	0
221	2	-4	0	0	0	0	0
223	6	-5	0	0	0	3	3
229	2	-6	0	0	0	0	0
231	6	-2	1683	0	0	0	0
237	12	2	0	1683	0	0	0
249	2	-3	0	0	0	0	0
251	10	3	0	0	1683	0	0
261	2	-4	0	0	0	0	0
263	6	-5	0	0	0	4	4
269	2	-6	0	0	0	0	0
271	9	-2	1056	0	0	0	0
280	12	2	0	1056	0	0	0
292	2	-3	0	0	0	0	0
294	10	3	0	0	1056	0	0
304	2	-4	0	0	0	0	0
306	6	-5	0	0	0	2	2
312	2	-6	0	0	0	0	0
314	6	-2	1172	0	0	0	0
320	18	2	0	1172	0	0	0
338	2	-3	0	0	0	0	0
340	16	3	0	0	1172	0	0
356	2	-4	0	0	0	0	0
358	6	-5	0	0	0	4	3
364	2	-6	0	0	0	0	0
366	5	-2	2007	0	0	0	0
371	12	2	0	2007	0	0	0
383	2	-3	0	0	0	0	0
385	10	3	0	0	2007	0	0
395	2	-4	0	0	0	0	0
397	6	-5	0	0	0	2	3
403	2	-6	0	0	0	0	0
405	6	-2	1331	0	0	0	0
411	23	2	0	1331	0	0	0
434	2	-3	0	0	0	0	0
436	21	3	0	0	1331	0	0
457	2	-4	0	0	0	0	0
459	6	-5	0	0	0	3	4
465	2	-6	0	0	0	0	0
467	6	-2	1642	0	0	0	0
473	12	2	0	1642	0	0	0
485	2	-3	0	0	0	0	0
487	10	3	0	0	1642	0	0
497	2	-4	0	0	0	0	0
499	6	-5	0	0	0	3	2
505	2	-6	0	0	0	0	0
507	6	-2	1833	0	0	0	0
513	12	2	0	1833	0	0	0
525	2	-3	0	0	0	0	0
527	10	3	0	0	1833	0	0
537	2	-4	0	0	0	0	0
539	6	-5	0	0	0	3	2
545	2	-6	0	0	0	0	0
547	8	-7	0	0	0	0	0
