onset	duration	trial_type	stimID	stimLabel	evalScore01	evalScore02	evalScore03	evalScore04	evalScore05	evalStim01	evalStim02	evalStim03	evalStim04	evalStim05	evalSent01	evalSent02	evalSent03	evalSent04	evalSent05
0	32	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	10	2	71	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44	10	2	696	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56	37	3	0	29	3	4	5	2	4	696	696	696	696	696	10	12	11	4	19
93	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95	15	2	40	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112	10	2	1683	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124	10	2	1354	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
136	10	2	1688	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
146	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
148	10	2	208	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
158	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
160	10	2	335	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
170	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
172	10	2	519	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
182	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
184	10	2	92	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
194	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
196	10	2	160	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
206	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
208	43	3	0	10	3	3	4	5	3	160	160	160	160	160	5	12	6	15	17
251	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
253	10	2	372	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
263	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
265	10	2	2129	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
275	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
277	10	2	546	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
287	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
289	16	2	1172	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
305	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
307	11	2	903	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
318	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
320	40	3	0	32	2	2	5	3	4	903	903	903	903	903	7	13	8	18	2
360	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
362	10	2	1594	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
372	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
374	10	2	1824	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
384	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
386	10	2	1679	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
396	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
398	10	2	2007	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
408	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
410	49	3	0	69	4	3	3	4	4	2007	2007	2007	2007	2007	14	10	1	4	5
459	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
461	10	2	1193	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
471	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
473	10	2	1885	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
483	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
485	10	2	104	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
495	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
497	10	2	540	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
507	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
509	10	2	1048	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
519	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
521	10	2	269	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
531	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
533	10	2	1936	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
543	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
545	21	2	1331	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
566	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
568	10	2	1056	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
578	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
580	10	2	139	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
590	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
592	10	2	751	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
602	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
604	10	2	1295	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
614	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
616	10	2	2117	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
626	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
628	10	2	1668	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
638	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
640	10	2	1024	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
650	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
652	10	2	1210	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
662	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
664	8	-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
