onset	duration	trial_type	cueID	imageryID	stimID	accuracy	vividness
0	32	-1	0	0	0	0	0
32	5	-2	1688	0	0	0	0
37	12	2	0	1688	0	0	0
49	2	-3	0	0	0	0	0
51	10	3	0	0	1688	0	0
61	2	-4	0	0	0	0	0
63	6	-5	0	0	0	4	4
69	2	-6	0	0	0	0	0
71	6	-2	269	0	0	0	0
77	12	2	0	269	0	0	0
89	2	-3	0	0	0	0	0
91	10	3	0	0	269	0	0
101	2	-4	0	0	0	0	0
103	6	-5	0	0	0	3	4
109	2	-6	0	0	0	0	0
111	5	-2	571	0	0	0	0
116	12	2	0	571	0	0	0
128	2	-3	0	0	0	0	0
130	10	3	0	0	571	0	0
140	2	-4	0	0	0	0	0
142	6	-5	0	0	0	3	3
148	2	-6	0	0	0	0	0
150	5	-2	1331	0	0	0	0
155	23	2	0	1331	0	0	0
178	2	-3	0	0	0	0	0
180	21	3	0	0	1331	0	0
201	2	-4	0	0	0	0	0
203	6	-5	0	0	0	2	2
209	2	-6	0	0	0	0	0
211	3	-2	1059	0	0	0	0
214	12	2	0	1059	0	0	0
226	2	-3	0	0	0	0	0
228	10	3	0	0	1059	0	0
238	2	-4	0	0	0	0	0
240	6	-5	0	0	0	3	2
246	2	-6	0	0	0	0	0
248	6	-2	2129	0	0	0	0
254	12	2	0	2129	0	0	0
266	2	-3	0	0	0	0	0
268	10	3	0	0	2129	0	0
278	2	-4	0	0	0	0	0
280	6	-5	0	0	0	3	3
286	2	-6	0	0	0	0	0
288	5	-2	519	0	0	0	0
293	12	2	0	519	0	0	0
305	2	-3	0	0	0	0	0
307	10	3	0	0	519	0	0
317	2	-4	0	0	0	0	0
319	6	-5	0	0	0	4	4
325	2	-6	0	0	0	0	0
327	6	-2	540	0	0	0	0
333	12	2	0	540	0	0	0
345	2	-3	0	0	0	0	0
347	10	3	0	0	540	0	0
357	2	-4	0	0	0	0	0
359	6	-5	0	0	0	3	4
365	2	-6	0	0	0	0	0
367	5	-2	219	0	0	0	0
372	12	2	0	219	0	0	0
384	2	-3	0	0	0	0	0
386	10	3	0	0	219	0	0
396	2	-4	0	0	0	0	0
398	6	-5	0	0	0	4	4
404	2	-6	0	0	0	0	0
406	5	-2	139	0	0	0	0
411	12	2	0	139	0	0	0
423	2	-3	0	0	0	0	0
425	10	3	0	0	139	0	0
435	2	-4	0	0	0	0	0
437	6	-5	0	0	0	4	4
443	2	-6	0	0	0	0	0
445	4	-2	1	0	0	0	0
449	12	2	0	1	0	0	0
461	2	-3	0	0	0	0	0
463	10	3	0	0	1	0	0
473	2	-4	0	0	0	0	0
475	6	-5	0	0	0	2	2
481	2	-6	0	0	0	0	0
483	8	-2	1321	0	0	0	0
491	12	2	0	1321	0	0	0
503	2	-3	0	0	0	0	0
505	10	3	0	0	1321	0	0
515	2	-4	0	0	0	0	0
517	6	-5	0	0	0	4	4
523	2	-6	0	0	0	0	0
525	8	-7	0	0	0	0	0
