onset	duration	trial_type	cueID	imageryID	stimID	accuracy	vividness
0	32	-1	0	0	0	0	0
32	10	-2	583	0	0	0	0
42	12	2	0	583	0	0	0
54	2	-3	0	0	0	0	0
56	10	3	0	0	583	0	0
66	2	-4	0	0	0	0	0
68	6	-5	0	0	0	3	2
74	2	-6	0	0	0	0	0
76	4	-2	1881	0	0	0	0
80	12	2	0	1881	0	0	0
92	2	-3	0	0	0	0	0
94	10	3	0	0	1881	0	0
104	2	-4	0	0	0	0	0
106	6	-5	0	0	0	2	2
112	2	-6	0	0	0	0	0
114	3	-2	189	0	0	0	0
117	12	2	0	189	0	0	0
129	2	-3	0	0	0	0	0
131	10	3	0	0	189	0	0
141	2	-4	0	0	0	0	0
143	6	-5	0	0	0	4	4
149	2	-6	0	0	0	0	0
151	3	-2	1070	0	0	0	0
154	12	2	0	1070	0	0	0
166	2	-3	0	0	0	0	0
168	10	3	0	0	1070	0	0
178	2	-4	0	0	0	0	0
180	6	-5	0	0	0	3	4
186	2	-6	0	0	0	0	0
188	5	-2	715	0	0	0	0
193	12	2	0	715	0	0	0
205	2	-3	0	0	0	0	0
207	10	3	0	0	715	0	0
217	2	-4	0	0	0	0	0
219	6	-5	0	0	0	4	4
225	2	-6	0	0	0	0	0
227	5	-2	92	0	0	0	0
232	12	2	0	92	0	0	0
244	2	-3	0	0	0	0	0
246	10	3	0	0	92	0	0
256	2	-4	0	0	0	0	0
258	6	-5	0	0	0	3	2
264	2	-6	0	0	0	0	0
266	5	-2	1659	0	0	0	0
271	12	2	0	1659	0	0	0
283	2	-3	0	0	0	0	0
285	10	3	0	0	1659	0	0
295	2	-4	0	0	0	0	0
297	6	-5	0	0	0	3	3
303	2	-6	0	0	0	0	0
305	4	-2	1679	0	0	0	0
309	12	2	0	1679	0	0	0
321	2	-3	0	0	0	0	0
323	10	3	0	0	1679	0	0
333	2	-4	0	0	0	0	0
335	6	-5	0	0	0	4	3
341	2	-6	0	0	0	0	0
343	4	-2	360	0	0	0	0
347	12	2	0	360	0	0	0
359	2	-3	0	0	0	0	0
361	10	3	0	0	360	0	0
371	2	-4	0	0	0	0	0
373	6	-5	0	0	0	5	4
379	2	-6	0	0	0	0	0
381	3	-2	35	0	0	0	0
384	12	2	0	35	0	0	0
396	2	-3	0	0	0	0	0
398	10	3	0	0	35	0	0
408	2	-4	0	0	0	0	0
410	6	-5	0	0	0	3	3
416	2	-6	0	0	0	0	0
418	3	-2	1936	0	0	0	0
421	12	2	0	1936	0	0	0
433	2	-3	0	0	0	0	0
435	10	3	0	0	1936	0	0
445	2	-4	0	0	0	0	0
447	6	-5	0	0	0	4	5
453	2	-6	0	0	0	0	0
455	3	-2	211	0	0	0	0
458	12	2	0	211	0	0	0
470	2	-3	0	0	0	0	0
472	10	3	0	0	211	0	0
482	2	-4	0	0	0	0	0
484	6	-5	0	0	0	3	3
490	2	-6	0	0	0	0	0
492	8	-7	0	0	0	0	0
