onset	duration	trial_type	cueID	imageryID	stimID	accuracy	vividness
0	32	-1	0	0	0	0	0
32	5	-2	751	0	0	0	0
37	12	2	0	751	0	0	0
49	2	-3	0	0	0	0	0
51	12	3	0	0	751	0	0
63	6	-5	0	0	0	3	3
69	2	-6	0	0	0	0	0
71	5	-2	335	0	0	0	0
76	12	2	0	335	0	0	0
88	2	-3	0	0	0	0	0
90	12	3	0	0	335	0	0
102	6	-5	0	0	0	3	3
108	2	-6	0	0	0	0	0
110	6	-2	1210	0	0	0	0
116	12	2	0	1210	0	0	0
128	2	-3	0	0	0	0	0
130	12	3	0	0	1210	0	0
142	6	-5	0	0	0	3	3
148	2	-6	0	0	0	0	0
150	5	-2	1193	0	0	0	0
155	12	2	0	1193	0	0	0
167	2	-3	0	0	0	0	0
169	12	3	0	0	1193	0	0
181	6	-5	0	0	0	3	3
187	2	-6	0	0	0	0	0
189	4	-2	85	0	0	0	0
193	12	2	0	85	0	0	0
205	2	-3	0	0	0	0	0
207	12	3	0	0	85	0	0
219	6	-5	0	0	0	2	2
225	2	-6	0	0	0	0	0
227	5	-2	996	0	0	0	0
232	12	2	0	996	0	0	0
244	2	-3	0	0	0	0	0
246	12	3	0	0	996	0	0
258	6	-5	0	0	0	4	3
264	2	-6	0	0	0	0	0
266	5	-2	540	0	0	0	0
271	12	2	0	540	0	0	0
283	2	-3	0	0	0	0	0
285	12	3	0	0	540	0	0
297	6	-5	0	0	0	3	3
303	2	-6	0	0	0	0	0
305	5	-2	1688	0	0	0	0
310	12	2	0	1688	0	0	0
322	2	-3	0	0	0	0	0
324	12	3	0	0	1688	0	0
336	6	-5	0	0	0	3	3
342	2	-6	0	0	0	0	0
344	5	-2	269	0	0	0	0
349	12	2	0	269	0	0	0
361	2	-3	0	0	0	0	0
363	12	3	0	0	269	0	0
375	6	-5	0	0	0	3	2
381	2	-6	0	0	0	0	0
383	3	-2	71	0	0	0	0
386	12	2	0	71	0	0	0
398	2	-3	0	0	0	0	0
400	12	3	0	0	71	0	0
412	6	-5	0	0	0	3	3
418	2	-6	0	0	0	0	0
420	4	-2	40	0	0	0	0
424	17	2	0	40	0	0	0
441	2	-3	0	0	0	0	0
443	17	3	0	0	40	0	0
460	6	-5	0	0	0	3	3
466	2	-6	0	0	0	0	0
468	4	-2	301	0	0	0	0
472	12	2	0	301	0	0	0
484	2	-3	0	0	0	0	0
486	12	3	0	0	301	0	0
498	6	-5	0	0	0	3	3
504	2	-6	0	0	0	0	0
506	8	-7	0	0	0	0	0
