onset	duration	trial_type	cueID	imageryID	stimID	accuracy	vividness
0	32	-1	0	0	0	0	0
32	5	-2	2150	0	0	0	0
37	12	2	0	2150	0	0	0
49	2	-3	0	0	0	0	0
51	10	3	0	0	2150	0	0
61	2	-4	0	0	0	0	0
63	6	-5	0	0	0	2	3
69	2	-6	0	0	0	0	0
71	5	-2	1048	0	0	0	0
76	12	2	0	1048	0	0	0
88	2	-3	0	0	0	0	0
90	10	3	0	0	1048	0	0
100	2	-4	0	0	0	0	0
102	6	-5	0	0	0	3	3
108	2	-6	0	0	0	0	0
110	8	-2	1093	0	0	0	0
118	12	2	0	1093	0	0	0
130	2	-3	0	0	0	0	0
132	10	3	0	0	1093	0	0
142	2	-4	0	0	0	0	0
144	6	-5	0	0	0	3	3
150	2	-6	0	0	0	0	0
152	4	-2	85	0	0	0	0
156	12	2	0	85	0	0	0
168	2	-3	0	0	0	0	0
170	10	3	0	0	85	0	0
180	2	-4	0	0	0	0	0
182	6	-5	0	0	0	3	4
188	2	-6	0	0	0	0	0
190	6	-2	1707	0	0	0	0
196	12	2	0	1707	0	0	0
208	2	-3	0	0	0	0	0
210	10	3	0	0	1707	0	0
220	2	-4	0	0	0	0	0
222	6	-5	0	0	0	2	3
228	2	-6	0	0	0	0	0
230	8	-2	546	0	0	0	0
238	12	2	0	546	0	0	0
250	2	-3	0	0	0	0	0
252	10	3	0	0	546	0	0
262	2	-4	0	0	0	0	0
264	6	-5	0	0	0	2	2
270	2	-6	0	0	0	0	0
272	5	-2	1810	0	0	0	0
277	12	2	0	1810	0	0	0
289	2	-3	0	0	0	0	0
291	10	3	0	0	1810	0	0
301	2	-4	0	0	0	0	0
303	6	-5	0	0	0	2	2
309	2	-6	0	0	0	0	0
311	4	-2	1056	0	0	0	0
315	12	2	0	1056	0	0	0
327	2	-3	0	0	0	0	0
329	10	3	0	0	1056	0	0
339	2	-4	0	0	0	0	0
341	6	-5	0	0	0	3	3
347	2	-6	0	0	0	0	0
349	3	-2	751	0	0	0	0
352	12	2	0	751	0	0	0
364	2	-3	0	0	0	0	0
366	10	3	0	0	751	0	0
376	2	-4	0	0	0	0	0
378	6	-5	0	0	0	4	3
384	2	-6	0	0	0	0	0
386	5	-2	1112	0	0	0	0
391	14	2	0	1112	0	0	0
405	2	-3	0	0	0	0	0
407	12	3	0	0	1112	0	0
419	2	-4	0	0	0	0	0
421	6	-5	0	0	0	2	3
427	2	-6	0	0	0	0	0
429	3	-2	1193	0	0	0	0
432	12	2	0	1193	0	0	0
444	2	-3	0	0	0	0	0
446	10	3	0	0	1193	0	0
456	2	-4	0	0	0	0	0
458	6	-5	0	0	0	4	3
464	2	-6	0	0	0	0	0
466	3	-2	1683	0	0	0	0
469	12	2	0	1683	0	0	0
481	2	-3	0	0	0	0	0
483	10	3	0	0	1683	0	0
493	2	-4	0	0	0	0	0
495	6	-5	0	0	0	4	3
501	2	-6	0	0	0	0	0
503	8	-7	0	0	0	0	0
