onset	duration	trial_type	cueID	imageryID	stimID	accuracy	vividness
0	32	-1	0	0	0	0	0
32	8	-2	1596	0	0	0	0
40	12	2	0	1596	0	0	0
52	2	-3	0	0	0	0	0
54	10	3	0	0	1596	0	0
64	2	-4	0	0	0	0	0
66	6	-5	0	0	0	4	4
72	2	-6	0	0	0	0	0
74	5	-2	1936	0	0	0	0
79	12	2	0	1936	0	0	0
91	2	-3	0	0	0	0	0
93	10	3	0	0	1936	0	0
103	2	-4	0	0	0	0	0
105	6	-5	0	0	0	5	4
111	2	-6	0	0	0	0	0
113	6	-2	1824	0	0	0	0
119	12	2	0	1824	0	0	0
131	2	-3	0	0	0	0	0
133	10	3	0	0	1824	0	0
143	2	-4	0	0	0	0	0
145	6	-5	0	0	0	4	4
151	2	-6	0	0	0	0	0
153	8	-2	1321	0	0	0	0
161	12	2	0	1321	0	0	0
173	2	-3	0	0	0	0	0
175	10	3	0	0	1321	0	0
185	2	-4	0	0	0	0	0
187	6	-5	0	0	0	4	3
193	2	-6	0	0	0	0	0
195	7	-2	1833	0	0	0	0
202	12	2	0	1833	0	0	0
214	2	-3	0	0	0	0	0
216	10	3	0	0	1833	0	0
226	2	-4	0	0	0	0	0
228	6	-5	0	0	0	5	4
234	2	-6	0	0	0	0	0
236	8	-2	1354	0	0	0	0
244	12	2	0	1354	0	0	0
256	2	-3	0	0	0	0	0
258	10	3	0	0	1354	0	0
268	2	-4	0	0	0	0	0
270	6	-5	0	0	0	4	4
276	2	-6	0	0	0	0	0
278	9	-2	1193	0	0	0	0
287	12	2	0	1193	0	0	0
299	2	-3	0	0	0	0	0
301	10	3	0	0	1193	0	0
311	2	-4	0	0	0	0	0
313	6	-5	0	0	0	4	3
319	2	-6	0	0	0	0	0
321	10	-2	1279	0	0	0	0
331	12	2	0	1279	0	0	0
343	2	-3	0	0	0	0	0
345	10	3	0	0	1279	0	0
355	2	-4	0	0	0	0	0
357	6	-5	0	0	0	4	3
363	2	-6	0	0	0	0	0
365	6	-2	1024	0	0	0	0
371	12	2	0	1024	0	0	0
383	2	-3	0	0	0	0	0
385	10	3	0	0	1024	0	0
395	2	-4	0	0	0	0	0
397	6	-5	0	0	0	4	4
403	2	-6	0	0	0	0	0
405	5	-2	1056	0	0	0	0
410	12	2	0	1056	0	0	0
422	2	-3	0	0	0	0	0
424	10	3	0	0	1056	0	0
434	2	-4	0	0	0	0	0
436	6	-5	0	0	0	5	4
442	2	-6	0	0	0	0	0
444	9	-2	104	0	0	0	0
453	12	2	0	104	0	0	0
465	2	-3	0	0	0	0	0
467	10	3	0	0	104	0	0
477	2	-4	0	0	0	0	0
479	6	-5	0	0	0	5	5
485	2	-6	0	0	0	0	0
487	6	-2	1707	0	0	0	0
493	12	2	0	1707	0	0	0
505	2	-3	0	0	0	0	0
507	10	3	0	0	1707	0	0
517	2	-4	0	0	0	0	0
519	6	-5	0	0	0	4	4
525	2	-6	0	0	0	0	0
527	8	-7	0	0	0	0	0
