onset	duration	trial_type	cueID	imageryID	stimID	accuracy	vividness
0	32	-1	0	0	0	0	0
32	9	-2	1679	0	0	0	0
41	12	2	0	1679	0	0	0
53	2	-3	0	0	0	0	0
55	10	3	0	0	1679	0	0
65	2	-4	0	0	0	0	0
67	6	-5	0	0	0	4	4
73	2	-6	0	0	0	0	0
75	13	-2	1659	0	0	0	0
88	12	2	0	1659	0	0	0
100	2	-3	0	0	0	0	0
102	10	3	0	0	1659	0	0
112	2	-4	0	0	0	0	0
114	6	-5	0	0	0	2	2
120	2	-6	0	0	0	0	0
122	10	-2	751	0	0	0	0
132	12	2	0	751	0	0	0
144	2	-3	0	0	0	0	0
146	10	3	0	0	751	0	0
156	2	-4	0	0	0	0	0
158	6	-5	0	0	0	3	3
164	2	-6	0	0	0	0	0
166	11	-2	1207	0	0	0	0
177	12	2	0	1207	0	0	0
189	2	-3	0	0	0	0	0
191	10	3	0	0	1207	0	0
201	2	-4	0	0	0	0	0
203	6	-5	0	0	0	3	4
209	2	-6	0	0	0	0	0
211	8	-2	40	0	0	0	0
219	17	2	0	40	0	0	0
236	2	-3	0	0	0	0	0
238	15	3	0	0	40	0	0
253	2	-4	0	0	0	0	0
255	6	-5	0	0	0	3	3
261	2	-6	0	0	0	0	0
263	8	-2	583	0	0	0	0
271	12	2	0	583	0	0	0
283	2	-3	0	0	0	0	0
285	10	3	0	0	583	0	0
295	2	-4	0	0	0	0	0
297	6	-5	0	0	0	3	3
303	2	-6	0	0	0	0	0
305	15	-2	1688	0	0	0	0
320	12	2	0	1688	0	0	0
332	2	-3	0	0	0	0	0
334	10	3	0	0	1688	0	0
344	2	-4	0	0	0	0	0
346	6	-5	0	0	0	3	3
352	2	-6	0	0	0	0	0
354	8	-2	1602	0	0	0	0
362	12	2	0	1602	0	0	0
374	2	-3	0	0	0	0	0
376	10	3	0	0	1602	0	0
386	2	-4	0	0	0	0	0
388	6	-5	0	0	0	3	4
394	2	-6	0	0	0	0	0
396	11	-2	92	0	0	0	0
407	12	2	0	92	0	0	0
419	2	-3	0	0	0	0	0
421	10	3	0	0	92	0	0
431	2	-4	0	0	0	0	0
433	6	-5	0	0	0	2	4
439	2	-6	0	0	0	0	0
441	11	-2	1354	0	0	0	0
452	12	2	0	1354	0	0	0
464	2	-3	0	0	0	0	0
466	10	3	0	0	1354	0	0
476	2	-4	0	0	0	0	0
478	6	-5	0	0	0	4	4
484	2	-6	0	0	0	0	0
486	17	-2	1707	0	0	0	0
503	12	2	0	1707	0	0	0
515	2	-3	0	0	0	0	0
517	10	3	0	0	1707	0	0
527	2	-4	0	0	0	0	0
529	6	-5	0	0	0	3	3
535	2	-6	0	0	0	0	0
537	8	-2	1321	0	0	0	0
545	12	2	0	1321	0	0	0
557	2	-3	0	0	0	0	0
559	10	3	0	0	1321	0	0
569	2	-4	0	0	0	0	0
571	6	-5	0	0	0	4	3
577	2	-6	0	0	0	0	0
579	8	-7	0	0	0	0	0
