onset	duration	trial_type	cueID	imageryID	stimID	accuracy	vividness
0	32	-1	0	0	0	0	0
32	12	-2	2150	0	0	0	0
44	12	2	0	2150	0	0	0
56	2	-3	0	0	0	0	0
58	10	3	0	0	2150	0	0
68	2	-4	0	0	0	0	0
70	6	-5	0	0	0	4	3
76	2	-6	0	0	0	0	0
78	9	-2	555	0	0	0	0
87	12	2	0	555	0	0	0
99	2	-3	0	0	0	0	0
101	10	3	0	0	555	0	0
111	2	-4	0	0	0	0	0
113	6	-5	0	0	0	3	2
119	2	-6	0	0	0	0	0
121	6	-2	92	0	0	0	0
127	12	2	0	92	0	0	0
139	2	-3	0	0	0	0	0
141	10	3	0	0	92	0	0
151	2	-4	0	0	0	0	0
153	6	-5	0	0	0	2	2
159	2	-6	0	0	0	0	0
161	4	-2	1594	0	0	0	0
165	12	2	0	1594	0	0	0
177	2	-3	0	0	0	0	0
179	10	3	0	0	1594	0	0
189	2	-4	0	0	0	0	0
191	6	-5	0	0	0	4	4
197	2	-6	0	0	0	0	0
199	6	-2	89	0	0	0	0
205	12	2	0	89	0	0	0
217	2	-3	0	0	0	0	0
219	10	3	0	0	89	0	0
229	2	-4	0	0	0	0	0
231	6	-5	0	0	0	4	3
237	2	-6	0	0	0	0	0
239	4	-2	1331	0	0	0	0
243	23	2	0	1331	0	0	0
266	2	-3	0	0	0	0	0
268	21	3	0	0	1331	0	0
289	2	-4	0	0	0	0	0
291	6	-5	0	0	0	2	2
297	2	-6	0	0	0	0	0
299	7	-2	499	0	0	0	0
306	12	2	0	499	0	0	0
318	2	-3	0	0	0	0	0
320	10	3	0	0	499	0	0
330	2	-4	0	0	0	0	0
332	6	-5	0	0	0	4	4
338	2	-6	0	0	0	0	0
340	4	-2	1070	0	0	0	0
344	12	2	0	1070	0	0	0
356	2	-3	0	0	0	0	0
358	10	3	0	0	1070	0	0
368	2	-4	0	0	0	0	0
370	6	-5	0	0	0	2	2
376	2	-6	0	0	0	0	0
378	3	-2	211	0	0	0	0
381	12	2	0	211	0	0	0
393	2	-3	0	0	0	0	0
395	10	3	0	0	211	0	0
405	2	-4	0	0	0	0	0
407	6	-5	0	0	0	3	3
413	2	-6	0	0	0	0	0
415	4	-2	189	0	0	0	0
419	12	2	0	189	0	0	0
431	2	-3	0	0	0	0	0
433	10	3	0	0	189	0	0
443	2	-4	0	0	0	0	0
445	6	-5	0	0	0	4	4
451	2	-6	0	0	0	0	0
453	4	-2	1093	0	0	0	0
457	12	2	0	1093	0	0	0
469	2	-3	0	0	0	0	0
471	10	3	0	0	1093	0	0
481	2	-4	0	0	0	0	0
483	6	-5	0	0	0	1	3
489	2	-6	0	0	0	0	0
491	5	-2	269	0	0	0	0
496	12	2	0	269	0	0	0
508	2	-3	0	0	0	0	0
510	10	3	0	0	269	0	0
520	2	-4	0	0	0	0	0
522	6	-5	0	0	0	3	3
528	2	-6	0	0	0	0	0
530	8	-7	0	0	0	0	0
