onset	duration	trial_type	stimID	stimLabel	evalScore01	evalScore02	evalScore03	evalScore04	evalScore05	evalStim01	evalStim02	evalStim03	evalStim04	evalStim05	evalSent01	evalSent02	evalSent03	evalSent04	evalSent05
0	32	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	10	2	1109	1107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44	10	2	1781	1777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56	50	3	0	1777	2	1	4	4	4	1781	1781	1781	1781	1781	2	5	6	17	13
106	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108	10	2	1538	1535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
118	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120	10	2	1360	1358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
132	10	2	1510	1507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
142	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
144	10	2	2101	2097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
154	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
156	10	2	628	628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
166	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
168	38	2	415	415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
206	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
208	10	2	2033	2029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
218	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
220	36	3	0	2029	2	4	4	3	5	2033	2033	2033	2033	2033	2	17	5	3	15
256	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
258	12	2	1696	1692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
270	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
272	26	3	0	1692	5	4	4	0	4	1696	1696	1696	1696	1696	12	16	5	20	17
298	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300	13	2	414	414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
313	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
315	10	2	1951	1947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
325	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
327	14	2	2156	2152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
341	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
343	10	2	475	475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
353	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
355	10	2	707	707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
365	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
367	10	2	1357	1355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
377	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
379	10	2	220	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
389	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
391	16	2	657	657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
407	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
409	10	2	541	541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
419	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
421	10	2	232	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
431	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
433	16	2	1484	1481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
449	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
451	10	2	312	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
461	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
463	10	2	125	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
473	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
475	10	2	1419	1416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
485	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
487	10	2	1058	1056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
497	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
499	10	2	1579	1576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
509	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
511	16	2	2066	2062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
527	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
529	23	3	0	2062	4	4	3	3	4	2066	2066	2066	2066	2066	9	14	17	15	12
552	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
554	10	2	105	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
564	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
566	11	2	321	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
577	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
579	14	2	1326	1324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
593	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
595	14	2	481	481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
609	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
611	36	2	994	992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
647	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
649	15	2	2068	2064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
664	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
666	10	2	1444	1441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
676	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
678	10	2	1793	1789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
688	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
690	10	2	791	791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
700	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
702	8	-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
