onset	duration	trial_type	cueID	imageryID	stimID	accuracy	vividness
0	32	-1	0	0	0	0	0
32	16	-2	1048	0	0	0	0
48	12	2	0	1048	0	0	0
60	2	-3	0	0	0	0	0
62	10	3	0	0	1048	0	0
72	2	-4	0	0	0	0	0
74	6	-5	0	0	0	2	2
80	2	-6	0	0	0	0	0
82	4	-2	996	0	0	0	0
86	12	2	0	996	0	0	0
98	2	-3	0	0	0	0	0
100	10	3	0	0	996	0	0
110	2	-4	0	0	0	0	0
112	6	-5	0	0	0	4	3
118	2	-6	0	0	0	0	0
120	3	-2	189	0	0	0	0
123	12	2	0	189	0	0	0
135	2	-3	0	0	0	0	0
137	10	3	0	0	189	0	0
147	2	-4	0	0	0	0	0
149	6	-5	0	0	0	4	5
155	2	-6	0	0	0	0	0
157	3	-2	1193	0	0	0	0
160	12	2	0	1193	0	0	0
172	2	-3	0	0	0	0	0
174	10	3	0	0	1193	0	0
184	2	-4	0	0	0	0	0
186	6	-5	0	0	0	5	5
192	2	-6	0	0	0	0	0
194	8	-2	166	0	0	0	0
202	12	2	0	166	0	0	0
214	2	-3	0	0	0	0	0
216	10	3	0	0	166	0	0
226	2	-4	0	0	0	0	0
228	6	-5	0	0	0	3	3
234	2	-6	0	0	0	0	0
236	3	-2	546	0	0	0	0
239	12	2	0	546	0	0	0
251	2	-3	0	0	0	0	0
253	10	3	0	0	546	0	0
263	2	-4	0	0	0	0	0
265	6	-5	0	0	0	4	4
271	2	-6	0	0	0	0	0
273	6	-2	540	0	0	0	0
279	12	2	0	540	0	0	0
291	2	-3	0	0	0	0	0
293	10	3	0	0	540	0	0
303	2	-4	0	0	0	0	0
305	6	-5	0	0	0	3	3
311	2	-6	0	0	0	0	0
313	3	-2	35	0	0	0	0
316	12	2	0	35	0	0	0
328	2	-3	0	0	0	0	0
330	10	3	0	0	35	0	0
340	2	-4	0	0	0	0	0
342	6	-5	0	0	0	4	3
348	2	-6	0	0	0	0	0
350	4	-2	211	0	0	0	0
354	12	2	0	211	0	0	0
366	2	-3	0	0	0	0	0
368	10	3	0	0	211	0	0
378	2	-4	0	0	0	0	0
380	6	-5	0	0	0	3	3
386	2	-6	0	0	0	0	0
388	5	-2	1112	0	0	0	0
393	14	2	0	1112	0	0	0
407	2	-3	0	0	0	0	0
409	12	3	0	0	1112	0	0
421	2	-4	0	0	0	0	0
423	6	-5	0	0	0	2	2
429	2	-6	0	0	0	0	0
431	3	-2	208	0	0	0	0
434	12	2	0	208	0	0	0
446	2	-3	0	0	0	0	0
448	10	3	0	0	208	0	0
458	2	-4	0	0	0	0	0
460	6	-5	0	0	0	3	2
466	2	-6	0	0	0	0	0
468	3	-2	1295	0	0	0	0
471	12	2	0	1295	0	0	0
483	2	-3	0	0	0	0	0
485	10	3	0	0	1295	0	0
495	2	-4	0	0	0	0	0
497	6	-5	0	0	0	4	5
503	2	-6	0	0	0	0	0
505	8	-7	0	0	0	0	0
